date,concentration,source_1,source_3,source_4,source_2,source_6,source_5
2008-08-07,10433.333333333334,6045.118869553195,1058.7805742786716,12.5911228415924,163.80243443440807,194.8973103539141,2279.031066918763
2008-08-10,11700,8802.785819391203,557.4934602521889,-164.1748853415446,-13.145050241580279,103.03002059043688,1420.112324549029
2008-08-13,11366.666666666668,7122.542719016382,959.1152329215389,-15.205695686989932,-16.68694906544603,204.0773603624087,1795.7883406778287
2008-08-16,8166.666666666668,5301.562876487692,482.25792845031333,80.4921274453825,65.01760424574577,305.47138356533975,2248.9536556433404
2008-08-19,16750,10100.750884715886,2092.659876584012,-282.98891570107264,31.76986629807602,89.78292312999494,1387.792992475955
2008-08-22,8200,5081.812989794871,1193.3184879524094,144.8700582224025,195.1473866463133,84.74216469556056,3298.737752530906
2008-08-25,9780,NA,NA,NA,NA,NA,NA
2008-08-28,8083.333333333334,1450.163045786293,3423.867161564423,569.5519025446945,58.9322442894241,301.3607722410804,3416.960568612376
2008-08-31,8600,5844.349143311643,841.467004517677,-88.72494338969213,64.61714361825932,86.38712167177955,1263.460573322171
2008-09-03,8440,4151.983747961647,1292.7776554059735,47.11309470835624,58.81346477323439,200.7495908304939,1976.7976798239752
2008-09-06,5283.333333333333,422.9283730459557,4296.167962567813,33.321105197007796,1114.4109993460563,91.4559938606315,-169.77370321964534
2008-09-09,11050,8649.816590156563,1376.4752804616162,26.713803387048248,180.72112757193068,183.94910123734454,1208.5861014740435
2008-09-12,6633.333333333333,4855.121738334043,574.6372790491143,-68.40379077199606,162.97101357765808,88.41048042093662,1082.1183941514662
2008-09-15,5166.666666666667,NA,NA,NA,NA,NA,NA
2008-09-18,7383.333333333334,4560.39950686915,439.9481789513458,155.37852784236728,141.88815628925164,159.61155270683906,4285.999618229951
2008-09-21,15860,15478.117338062939,1752.8849130773426,316.4179319963518,339.62712171994093,106.16163591126954,1376.8359976516222
2008-09-24,6883.333333333333,2649.228650637774,1060.4148325256465,-116.92845826960475,36.15517783896677,339.31556169465784,3065.903853153837
2008-09-27,5400,2527.6501259456336,247.12647894795893,-91.69831777283133,100.6142075053787,227.46061808908357,1614.9584981221317
2008-09-30,9066.666666666666,5504.942933684805,924.6614334751965,47.9648525508328,-3.8704611933758337,169.96523881107495,2118.1999232046596
2008-10-03,7860,4520.95082957689,1333.870493910229,364.86510861847034,-24.4310005816512,252.44075734412988,2182.8633122262327
2008-10-06,5300,NA,NA,NA,NA,NA,NA
2008-10-09,17500,18457.012292980715,1707.2677416138697,84.23893022067811,207.87887360805374,-43.62707343342037,192.87597780175767
2008-10-12,8383.333333333332,5896.365029817238,261.9011640182837,335.04189691186656,38.25002781473548,271.41691351888466,3382.0955297990968
2008-10-15,9050,5565.569811206166,1527.8038953186835,488.63936029404647,70.35372545415412,208.1709384914773,2480.4640617542786
2008-10-18,3966.666666666667,1734.8447791726146,727.9840772563168,313.69016578175325,44.10742981727589,80.35565472985093,1202.7736353726314
2008-10-21,10400,7710.002728256945,1201.296803203652,681.6313839641863,45.88019893966024,274.2313818080527,2707.264353615072
2008-10-24,13166.666666666666,5701.180356859002,818.0644473809688,1810.5940146815583,186.49679733061717,696.8304957647072,4346.964999628555
2008-10-27,12620.000000000002,NA,NA,NA,NA,NA,NA
2008-10-30,5500,1619.9253710437283,684.4199662299843,525.8869231443241,24.396569095554053,262.7464026614247,1256.5082647029749
2008-11-02,5850,3522.577047859449,324.92373676613084,220.85440188595135,61.999511606732966,104.86875544807867,1395.545869245015
2008-11-05,9383.333333333332,3633.538819669553,1368.8580753497984,117.39445574055155,215.39650035587945,444.90458048048475,601.7877936827434
2008-11-08,15133.333333333332,14457.154810284937,-238.25427500735134,-226.3618639799252,92.55682908820594,43.255374477412424,741.3918725764178
2008-11-11,5766.666666666667,3388.670559960628,516.604086191751,422.56116168895437,28.441646116832267,168.2086904841745,1187.7630869653115
2008-11-14,10366.666666666668,5052.66544155085,427.0592779266493,340.4676188981552,270.7787810147376,393.99116853670984,2681.654352023186
2008-11-17,6860,NA,NA,NA,NA,NA,NA
2008-11-20,11483.333333333334,8175.431175084622,752.8177277963953,480.38499849159,72.42071220431953,226.33127785599999,356.4230397853489
2008-11-23,9960,7378.3529886064025,236.07341307861992,257.9670404453586,77.72730115901616,185.13618639526274,-29.30007558118168
2008-11-26,9233.333333333334,6513.916457614252,1174.883015220671,588.3023189784367,45.501638105167054,239.4646229321763,238.4361267699282
2008-11-29,10566.666666666666,8824.876220314698,875.2044303201342,386.11537900472126,6.120368605264203,178.82309374704195,53.29075362247213
2008-12-02,7716.666666666667,5727.07710732728,565.6597985237182,424.2724222165158,-8.58800789253782,255.14536000103067,670.5234585815957
2008-12-05,7316.666666666666,4107.724448724056,1042.811316495911,540.1399935874326,23.906261248918,246.3659358425502,286.7103667163686
2008-12-08,6116.666666666666,NA,NA,NA,NA,NA,NA
2008-12-11,6340,2746.150784663169,-444.8661901244085,362.517749167177,67.38781444808929,285.7545794477679,597.1640453862202
2008-12-14,11660,9665.595842258199,445.22780071673634,461.79406838938456,178.74235271740332,191.9476470242058,-335.4812218455546
2008-12-17,12150,6246.399171710579,857.7225978455415,816.1716963120558,146.019613116834,392.00258701824407,1912.2618404412046
2008-12-20,8940,3017.476007565174,1824.060241048334,914.432780193947,194.8155515276542,398.2611621284492,-1426.2338917292748
2008-12-23,15850,9202.92235096359,1832.2567390578884,1259.6090575104938,535.0092139879769,844.2940211429142,-1059.3844745013696
2008-12-26,11883.333333333332,7290.129514035301,1429.8645787055123,402.7441577455451,256.48664673670726,418.41267134692345,1379.9746860261014
2008-12-29,7050,NA,NA,NA,NA,NA,NA
2009-01-01,5466.666666666667,2051.355268561029,885.5958688544099,432.47657499257235,355.04725615838333,235.56146831063307,-66.60827666330977
2009-01-04,8120.000000000001,NA,NA,NA,NA,NA,NA
2009-01-07,8766.666666666666,3550.0357797595693,790.8969521866698,504.73409846453484,76.22119335941153,420.8106299236582,638.1850080691789
2009-01-10,11666.666666666668,4940.377760536823,1077.5451754618016,831.0178683038704,196.8246484094925,576.1629034851818,-649.0252785950306
2009-01-13,19416.666666666664,14407.102548366141,1481.6566431901817,1024.9706334483642,215.41075261459582,509.21328002949207,-1067.7103462956309
2009-01-16,12566.666666666666,9806.074492646083,1476.485871815989,533.4388799292387,345.9958170748633,141.70333738638632,-765.1696724273877
2009-01-19,31550,NA,NA,NA,NA,NA,NA
2009-01-22,25016.666666666664,17560.644958848374,2443.2539303658323,1226.3168806169242,295.48345985724006,393.2883233877597,-1899.3855878821046
2009-01-25,8416.666666666666,4131.6393176217625,1044.67619813696,502.56997344396785,166.81644619090065,295.135812930008,-305.64103580630336
2009-01-28,13916.666666666666,4678.513639227566,1914.0086022763132,1589.7772034558361,174.13029755279254,435.2584451820966,791.0717672065119
2009-01-31,13066.666666666666,11828.146630871472,949.3486881859491,348.8953617898065,121.70927087347589,153.0403668355575,-1222.6092273797915
2009-02-03,10883.333333333332,5643.977952195354,1120.2804925510854,1070.7621694851466,70.19556218010763,306.13935134314215,-706.9795816140396
2009-02-06,19683.333333333332,15251.186226592894,2352.530476772881,913.4652744789903,252.0189098066245,460.2166586535781,-789.7985361358717
2009-02-09,8516.666666666668,NA,NA,NA,NA,NA,NA
2009-02-12,4520.000000000001,2017.2108654567635,1151.7453464081866,69.89179586972972,114.18426672905716,121.69299816031014,815.0437724651377
2009-02-15,4150,1671.0940495785762,1079.4941926973925,546.0113886552368,40.72018951328146,220.8635448399389,172.40952378398697
2009-02-18,14283.333333333334,9569.11733197093,368.13442934966724,372.66143220177366,285.9875349659394,522.0316627296876,-38.31762542432729
2009-02-21,10050,7819.439494283483,357.53046717691996,184.61958114899275,139.43161538032774,225.5497346017368,-322.28713895663117
2009-02-24,4450,2929.673139194268,1150.0893173272807,960.4889763408404,65.01605267721013,282.4782229680144,-421.69550417954866
2009-02-27,11716.666666666666,9114.176348758381,1516.6627709945265,131.63915188886557,927.7012565657245,335.09234327973803,-967.3246611449359
2009-03-02,6700,NA,NA,NA,NA,NA,NA
2009-03-05,20900,14513.15593286977,2076.7572024391225,1065.9220369065285,167.35105934619435,840.9919316408168,-223.49718602128561
2009-03-08,10733.333333333332,8378.552075966649,1112.0290319352418,-14.97583987201839,107.62925994949371,143.61086461388936,575.5972766922329
2009-03-11,13850,12495.78907971212,1090.3381177303563,9.049589692268716,449.14363830897423,385.2940118740846,-632.2136710022354
2009-03-14,26933.333333333332,21162.077602581914,2356.1212064744386,974.6091248474111,212.78482543154382,310.43185443926325,-1672.9215342957862
2009-03-17,12650,11569.831385814048,1109.639486952919,-53.300111624163144,836.6978158692663,287.65905228202416,202.1591598090823
2009-03-20,8000,3801.5089843602304,1603.706815027757,408.7702190200689,143.8995370236124,385.48526748722804,-200.58926053129952
2009-03-23,4116.666666666666,NA,NA,NA,NA,NA,NA
2009-03-26,9850,5275.693118328146,1224.6431904121714,425.0967484851512,163.85744129191778,491.01863238164657,453.96389384310334
2009-03-29,9483.333333333332,5116.008893964396,634.3318388290114,140.39346884591995,125.88788137108091,264.09760753184,-108.37682199607794
2009-04-01,8233.333333333332,3103.493086046435,1512.6445621086104,160.0307697475122,1184.1807445592724,685.4767143284472,1078.7593578455344
2009-04-04,5283.333333333333,4211.434976467786,762.4374072329587,-179.17484306706106,-17.92818294934023,89.8172948254799,-116.65584550676519
2009-04-07,4183.333333333334,3260.851519002966,181.79535615878726,-143.69099996066396,51.355165382172565,250.99389580714464,875.3902385716187
2009-04-10,22566.666666666668,19099.806885694466,2660.773495944559,364.1499250268156,218.03947311671945,508.99823498670986,-140.18210894815036
2009-04-13,5716.666666666667,5765.08710163978,2890.5617494815674,291.7757522009321,75.9584821752981,191.5731675623156,-1274.7965576750737
2009-04-16,7816.666666666666,4164.856728758369,2090.871259073621,300.88981636582054,325.1430438554252,175.8168259833575,1165.3352838173794
2009-04-19,7483.333333333333,4190.551723864589,1686.1904672841729,5.800107939528594,169.8537155110011,203.79751646669845,556.5144760072374
2009-04-22,11533.333333333334,7759.748979483103,1575.6285821465738,417.33510666968056,-0.4582922373765082,207.29768833882017,209.00778898113677
2009-04-25,16050,13234.923449787882,2315.675962842269,239.91560922099788,379.3506180576285,352.3252447698354,1168.1245747840583
2009-04-28,13033.333333333334,8263.387647367816,3243.4423750602296,172.02237142461067,77.51306051578422,217.86695519890145,954.4799553047044
2009-05-01,19900,20462.013256083537,1528.0467587812755,-368.6763673389498,367.1983060377665,198.78396625298407,-1497.355786059447
2009-05-04,14233.333333333334,9259.555643995858,867.8071799411888,75.83835772010971,63.524188166839146,340.26388881400266,201.32015359624427
2009-05-07,9316.666666666666,5685.65001080609,1295.5470611040173,-37.6220313901587,275.00228072963824,527.2479733328424,2377.396166972022
2009-05-10,4266.666666666667,2692.4456276574506,1276.3905784655863,-84.27186583401645,-6.973940027587263,78.36088358948052,487.5038032861427
2009-05-13,13166.666666666666,12932.23565035269,666.0743704510737,-168.72191635856896,60.87713897185446,411.5773066991351,1458.9226665750903
2009-05-16,7750,4987.3305921621495,1478.158295509023,61.409351928143636,199.82344204030022,307.7019438831476,-1279.787115431006
2009-05-19,6333.333333333333,4536.652737861566,845.3227808947277,114.69573133269569,139.53710916721678,291.84470844854565,3126.7047197398433
2009-05-22,13150,7233.353617421339,3179.070002697771,-3.742807023398223,194.8280234163534,480.88780418441144,2132.2954888306786
2009-05-25,14733.333333333334,9412.937819384675,2622.763615621386,-123.35230259961642,72.27625189254852,107.61918628044909,1032.0287431281513
2009-05-28,8283.333333333334,4564.252316504092,784.0420755951387,-276.9839459037603,45.60031466882199,709.5162765516111,1619.98528879443
2009-05-31,9116.666666666668,6429.523734266983,1887.057879537517,141.30103877169523,27.99058712706394,104.65174187363642,1206.2342889319784
2009-06-03,10150,6693.308528360889,1302.601573612978,148.60944126935107,32.72660997810447,242.9500950016387,1811.9260393977531
2009-06-06,8066.666666666666,5131.751788910703,955.3434274363494,93.40868220894001,31.656375395422117,187.7044395851133,1868.410398389977
2009-06-09,9033.333333333334,6996.2678995425595,742.8466166233645,-92.17425311669722,258.52624222524315,529.3891341270472,1991.5797163707327
2009-06-12,12483.333333333334,9935.272796840747,1287.1104967066576,-36.641798482003836,76.25284071328258,473.5969120041667,1141.0395413424405
2009-06-15,6916.666666666667,2481.839023096668,944.9112042737394,-52.23954649279176,82.99133447442334,469.21137490350975,1297.1104975254673
2009-06-18,5433.333333333334,4525.428581911559,207.9823024187608,-197.5427981502811,642.4125348171348,43.966467492812264,1181.072526061844
2009-06-21,4866.666666666667,1650.433444210174,397.5432385380008,62.36499019516243,17.483656693267488,185.07404899455577,844.7878908924184
2009-06-24,8183.333333333334,4070.9563823732096,739.05619089632,295.9272423995499,-0.9901785603002026,317.0818828349321,2336.618048749667
2009-06-27,7860,3237.8530011716384,1158.1520076784714,98.09583260143827,16.22365952781412,216.83672109920735,2008.146887905452
2009-06-30,17966.666666666664,14114.047368588564,2417.5397984191222,-183.45138551605848,53.11563054349097,324.31235924708676,1418.4956396173031
2009-07-07,14300,NA,NA,NA,NA,NA,NA
2009-07-09,6100.000000000001,3547.1565829752544,201.66811841974896,-338.6834373682304,82.58110849493954,315.0305962206674,1759.9764221713822
2009-07-12,5750,3198.8596489296056,792.2430131623241,-57.61421578085713,43.724446658994225,119.07169819931913,1150.2567498744213
2009-07-15,8783.333333333334,3877.019549006179,1051.9491131908053,17.69402127118408,25.187556063019617,302.58451158387993,2184.936449270819
2009-07-18,12333.333333333332,10082.863530672439,971.0992016775938,-298.84031980708255,92.4578604675655,-15.32716703606527,49.289512167756726
2009-07-21,10050,6692.20745077801,725.2239351900433,-106.0305548818433,55.91727039015865,124.28380517480993,162.14977992551812
2009-07-24,8333.333333333334,4620.786317328758,769.794727636325,-62.70471152433341,84.24779667816762,221.23165310279143,1219.0347497749065
2009-07-27,14983.333333333332,10525.351548257073,2314.2408698076597,-84.92273712850933,224.76258804461662,218.68384813753215,55.104186579090005
2009-07-30,12100,6850.925176745988,2593.7339074787083,8.657233799773492,4.162410914220385,130.65208174491414,629.589715208538
2009-08-02,7533.333333333333,3796.711618033349,1357.1099611569139,-90.94598850012478,156.7764877252579,149.13274003790582,585.2080610845456
2009-08-05,20550,16436.951991750124,2161.820909673618,-366.11117837946307,110.35519635297901,135.5876210577813,-413.97227613393125
2009-08-08,5066.666666666666,1467.9724526759321,799.0940787010117,98.77090132814763,13.133893627438985,192.2221167830515,1482.1349939298605
2009-08-11,10100,2388.8896838504957,2856.4830178829666,-9.164244166883124,25.5803449597686,386.8569625395685,1416.8329319571226
2009-08-14,12150,7365.255717796203,1187.348650720778,-138.9731711829966,69.0580992779075,432.33974530818205,2734.8406922929503
2009-08-17,26483.333333333336,17912.169251969106,2574.394838351929,-653.2595927053198,101.7599802108534,-97.12052619485179,1644.8244858338096
2009-08-18,19800,NA,NA,NA,NA,NA,NA
2009-08-20,20966.666666666668,13843.658345791342,5250.599308686357,-237.2627565227652,202.906257341887,42.39355060658157,-652.4724145711967
2009-08-23,9080,3684.458362320967,3564.7636098023986,171.2375052886824,304.0059296809598,203.15004936721712,1250.8059566421514
2009-08-26,21600,18894.892833638132,514.7190087854374,-832.9803114913897,-38.733675155206214,116.29970374595855,986.3615613401565
2009-08-29,5660,-3031.4123890453993,7145.350854703764,370.8122514786627,11.129615787455947,177.54693753832683,1105.9774362600651
2009-09-01,5383.333333333333,2201.463646190917,71.43908877331508,-93.19442466724058,57.10451259006359,350.0598997880049,2888.3760264260177
2009-09-04,11183.333333333334,4763.692992195751,823.0609054188441,125.46646953655593,31.925582311257866,445.07598369771387,3575.056841782147
2009-09-07,5166.666666666667,2556.9664252785633,360.2455897118323,-191.35159769085277,209.68042710794143,243.68079140004716,1779.5735433108066
2009-09-10,5080,1585.7802794399452,498.01880740148346,-61.244952466866756,737.7772551904205,176.26501315771168,1666.3794298669716
2009-09-13,5640,2917.4527893209,108.6490327922224,76.0275036395585,-3.6994084617122875,166.54956611813165,1554.1575007347078
2009-09-16,5980,3907.9786588191696,406.47504381542865,-71.04960679901075,281.555069915618,171.07062278662744,2557.076741759232
2009-09-19,4640,2549.3841631548585,74.37620502247732,-13.342335324737311,154.42083274823918,193.97648617197365,2329.6729844038227
2009-09-22,5700,2909.680197635125,752.6434517651907,-109.28102372180321,232.5737512469913,306.54100066944414,1904.7553641475374
2009-09-25,4600,-3294.236521091114,1507.4509618872796,-417.0589153935406,102.62660580350327,3536.5612358603967,1964.7521685214588
2009-09-28,9840,6836.103834040298,1247.5952052902041,-19.770237739337894,195.06585090808613,132.87869687841092,651.1577451624197
2009-10-01,4066.6666666666665,1618.006620492187,697.58097972369,125.41644334123893,62.68165865474835,195.49006407340104,2047.3614038854903
2009-10-04,11150,9809.676171966712,963.667096283356,281.00896567962656,148.65735320307084,343.68906275703137,1627.1471098645802
2009-10-07,5116.666666666666,1890.059892165545,1024.1043607350794,18.526144389518002,75.03220658790929,155.2407014829567,785.3312546702731
2009-10-10,7066.666666666666,4296.096242351142,693.3495356762577,177.97130167995851,17.759369536342952,157.3730428591445,1763.7072014593737
2009-10-13,9333.333333333334,5725.479489779868,1372.2616183531807,443.8228791488469,26.150437260327983,374.2175557455643,1860.7860883800397
2009-10-16,5283.333333333333,1306.38828887669,588.6436104132168,599.713731251583,14.915500178138032,250.90671028988788,941.5458713341437
2009-10-19,8266.666666666668,4648.351077570051,589.4766832725147,1537.8521588753479,250.9486682063872,293.90452255326056,2838.6139825159
2009-10-22,18800,13455.66198139581,3077.1579864276982,846.807409072456,13.91984179784323,535.9539924345504,3857.6002116881887
2009-10-25,4450,2572.969514031609,611.8101836661988,227.09360434514764,-18.510884802282124,120.29494802735577,763.4702445123424
2009-10-28,3883.3333333333335,1159.2171309801154,-57.58951527787079,341.3348895186319,155.2988736930557,181.69137283972555,1525.382716778158
2009-10-31,5583.333333333333,3580.1227099029875,-296.3035594469732,-206.52254683670037,1061.3397219388676,243.40727903231482,896.6515639270638
2009-11-03,9549.999999999998,4841.080875599106,886.195890430876,746.749889313854,281.96343601054235,400.24484777792253,2516.8601778824914
2009-11-06,4416.666666666667,901.9563263071904,602.5717971795099,1189.9153401857536,65.42902171700798,192.95517252511866,952.9039003396254
2009-11-09,35800,23396.97557038673,1202.4694839812532,1586.9565769452074,129.38899706162746,1119.0150732283394,6025.349625762699
2009-11-12,4166.666666666666,1495.935115805506,378.4253247927332,164.76500709513485,164.05139956930154,177.67816387234578,815.9056603791352
2009-11-15,7083.333333333333,2148.735701769673,509.02063443169413,1211.4275007195333,104.80155122444746,448.79634189032834,3150.6529754595103
2009-11-18,8133.333333333333,5506.1523380423205,452.32009175183896,245.55208473494824,276.58474076873756,267.1858104829282,2215.8603744499073
2009-11-21,9200,7507.982921723741,319.9517612166258,457.25859940060644,114.39663442507475,227.67136410948387,1101.0526937212946
2009-11-24,6516.666666666667,2784.5936929181134,172.1065286969883,137.0037977991328,132.83087562004675,394.43166318338046,1337.7432734893844
2009-11-27,6483.333333333333,2742.47138298577,770.4963556038228,137.3665993267069,1.6985986659417263,1192.0144800285443,356.4448123637209
2009-11-30,8816.666666666666,3579.300950263152,1258.582110457701,849.1820424316269,90.44765370768897,408.83087869128326,2043.814815621765
2009-12-03,3980,1534.5936016720186,211.01843185745045,53.745931730126145,278.69347873372766,297.14391720138036,1068.7183840024898
2009-12-06,11783.333333333334,8180.932506272658,72.36355564244353,848.8944234233529,43.94649468004161,57.741993869708644,361.86149461555607
2009-12-09,9783.333333333334,5006.236757438857,1262.3272895213627,982.0097243537786,237.90983512720945,494.2904627795915,1089.725703671138
