date,concentration,source_4,source_1,source_3,source_2,source_5,source_6
2009-03-02,6700,NA,NA,NA,NA,NA,NA
2009-03-05,20900,11602.654275634324,3763.642888123203,2489.4718309097116,178.33625734711157,-23.30938962996215,435.57335087325833
2009-03-08,10733.333333333332,7260.314018003512,374.14824690096367,1279.9044248393177,123.3207805791356,774.9790944605824,118.31622814690789
2009-03-11,13850,10689.314835342035,1085.2292738824412,1268.3890481923709,493.3135305006974,-313.4495267720575,261.9980079996544
2009-03-14,26933.333333333332,17715.54145947082,3175.329041896042,2738.503145546605,238.55117273941767,-740.7477193331187,53.15325836919118
2009-03-17,12650,9215.88150595381,770.469440674095,1511.6685825024522,892.2343045986383,575.5269741241365,205.86547810631248
2009-03-20,8000,2421.7408712796537,1494.8631704621748,1927.0986835464953,147.5491032723079,-124.7730486995658,202.76399179424232
2009-03-23,4116.666666666666,NA,NA,NA,NA,NA,NA
2009-03-26,9850,3844.0195908002615,1663.9658783303717,1547.7693036491512,168.65318069453784,472.84487008050615,282.07600647269965
2009-03-29,9483.333333333332,3868.3099445881685,718.8773638982105,787.0664754557672,128.23218825875767,56.18660138116963,181.79357296309405
2009-04-01,8233.333333333332,1630.1305207684654,1340.0518809411826,1930.564344348456,1286.2286915885913,1064.8239933751859,434.14533064416537
2009-04-04,5283.333333333333,3638.3187151626034,-64.05888481790936,891.2545680361939,-12.43541410828903,-3.284956340234149,81.4498204035422
2009-04-07,4183.333333333334,2793.616714562531,169.792414893371,317.76342145899713,55.336494587734165,819.9377413880121,188.76054891533877
2009-04-10,22566.666666666668,15842.672995491035,1931.4500543783008,3088.598469129702,244.614977938892,467.55698391240117,336.1758262064314
2009-04-13,5716.666666666667,4242.1684876403115,994.8426103270881,3182.159870777666,78.10707848497417,-863.0594573513534,95.22763612877797
2009-04-16,7816.666666666666,3006.449303665574,862.7757228710748,2427.598647448962,351.549929570145,1188.604095174179,105.03319328670327
2009-04-19,7483.333333333333,3190.5876308849806,442.39308232828716,2051.4966212188447,183.39629469212002,635.1770101495105,130.72220141775531
2009-04-22,11533.333333333334,6204.754967503317,1181.080522352218,1770.370592970986,-0.9507176345511035,491.7661473767635,115.55665851004893
2009-04-25,16050,11168.76135590764,1382.094983675953,2705.3020634765994,414.4174987303386,1435.0960010877948,224.75133703206762
2009-04-28,13033.333333333334,6938.461243668527,859.5953152185436,3729.0667427421463,90.19826139924041,1111.6394611283265,129.0326746947035
2009-05-01,19900,17498.919548208094,278.02435026852163,1743.7252081708457,423.9682374551894,-647.0395640265946,192.9178125825079
2009-05-04,14233.333333333334,7776.20628291797,831.2506365997658,1038.5980080833983,73.71360418633309,526.0062138125119,234.3405701230933
2009-05-07,9316.666666666666,4182.852909306614,832.918069229217,1711.54295547112,293.0112953155394,2189.3683703551133,376.6370887252311
2009-05-10,4266.666666666667,2414.904845215336,-32.5395844172581,1418.0740868777993,-6.685334779939554,546.655642394663,71.1780854397992
2009-05-13,13166.666666666666,11084.669860223987,528.7432005308709,992.4903911815692,76.20551129468669,1702.2726276559051,321.8476354670885
2009-05-16,7750,3795.419565340755,904.5389777037524,1704.778482418859,209.56792424183828,-1192.8198228701383,175.85823543056054
2009-05-19,6333.333333333333,3216.9977169330386,829.6563684687347,1314.6837085805525,148.5156162362961,2897.0075277251653,190.4618792036726
2009-05-22,13150,5967.896226245338,1005.4769440363028,3899.358151698679,210.0799510255766,1893.137050832379,293.4597740476859
2009-05-25,14733.333333333334,8194.725317111357,128.02174249504367,2963.4519407708567,87.61173221886992,1330.1482378555122,101.95528832734865
2009-05-28,8283.333333333334,3883.771751325804,536.1667651007672,1025.4629519297505,39.2071636968156,1401.9569444758465,512.8449757647637
2009-05-31,9116.666666666668,5417.866372529105,591.5272815311297,2221.7165517903986,34.27336304159624,1321.0556284440086,58.766674855797596
2009-06-03,10150,5721.784635456274,670.2451866329465,1502.4612305241144,35.527823226136476,1804.2759163834828,183.95414033698452
2009-06-06,8066.666666666666,4313.581233394135,483.5924269814895,1183.4271903012875,34.1809752041778,1846.9926888977973,138.13355357374112
2009-06-09,9033.333333333334,5911.536465761382,736.7015102440092,1023.6122704245334,270.0716122337228,1869.9065494138333,385.9844560468858
2009-06-12,12483.333333333334,8373.91765722676,909.9685679707505,1621.6078831259624,81.94774887727674,1141.7507057533026,335.48529242878396
2009-06-15,6916.666666666667,1796.2678029480858,606.88666920395,1230.1753958498189,77.08092833616288,1176.5441057898859,328.19332910769197
2009-06-18,5433.333333333334,3956.336000342987,-27.394988483694164,350.8272780076677,693.6665638385107,1086.4728994100155,52.525897844161285
2009-06-21,4866.666666666667,1497.6137071356718,420.2194336836133,506.6499165752072,12.80139903720151,726.8539570663711,117.47434659691518
2009-06-24,8183.333333333334,3425.4500330026563,933.8177989343261,961.8672993783197,-5.4699823879618,2202.7407331255167,207.33089314717083
2009-06-27,7860,3065.569494208516,508.9702480395719,1321.4601909491955,9.817498097307952,1851.0850982918976,144.36748725968116
2009-06-30,17966.666666666664,11942.341406946984,404.4714119425126,2896.987422616969,75.4375661141715,1687.0460653196012,277.66196487075973
2009-07-07,14300,NA,NA,NA,NA,NA,NA
2009-07-09,6100.000000000001,3272.8920408191175,-185.32546816403513,348.63795689653017,87.94863678012507,1620.5840764554348,269.96923101253776
2009-07-12,5750,2901.165184295344,123.5214306061897,923.7040070574835,44.165382303664664,1124.464089409477,91.91377458671172
2009-07-15,8783.333333333334,3218.2202653188497,461.83933250450457,1361.1124329323507,20.665335292331452,2057.6357700513126,218.51033042403893
2009-07-18,12333.333333333332,9006.967402941158,-314.4886600501452,1080.5823710161335,110.8765455927723,426.3161935490897,40.606794485676176
2009-07-21,10050,5802.2005600725415,118.88771813109518,817.8427092692039,67.71145492503096,343.5793016309248,118.11191355534257
2009-07-24,8333.333333333334,3887.2756131568044,233.37420216991603,1002.9287739956479,89.52188022683885,1228.129652996754,174.8798621305734
2009-07-27,14983.333333333332,8936.230792338933,480.7446137497494,2784.973736647644,253.07550924866075,273.3981596192461,161.78506361289735
2009-07-30,12100,5704.455956893921,241.99036714094896,2925.4279644942235,13.062900718768313,853.8621235149712,106.98199995178032
2009-08-02,7533.333333333333,3031.484337462791,123.14591490864902,1622.9862021480951,170.86121059825277,672.0359822025448,114.75033375796097
2009-08-05,20550,14462.958019730047,-34.32543636551586,2456.9858637586876,133.5785010919487,119.17506288215803,159.346688329536
2009-08-08,5066.666666666666,1283.9830376459988,439.2331631462145,914.6667304680087,7.50315226184764,1370.0981460089572,128.11632804482036
2009-08-11,10100,1621.5337505764942,412.2340785380373,3261.761441808699,21.182866089060887,1337.3308170329958,271.58922344293546
2009-08-14,12150,6423.379894818533,543.0857270629614,1554.9808716084156,72.3834895561279,2545.8906001519017,318.6870816300018
2009-08-17,26483.333333333336,16375.113821685265,-942.359067669541,2845.582938640168,156.76776406589326,2007.3757699463667,62.967917660524854
2009-08-18,19800,NA,NA,NA,NA,NA,NA
2009-08-20,20966.666666666668,11455.48199130098,-22.136986654540163,5877.704803304673,230.57960449175988,-66.25888579611825,69.04586341046468
2009-08-23,9080,2893.948571358914,479.6044728726005,3984.7588377120646,329.45870849663004,1339.3332341801124,133.504551013307
2009-08-26,21600,17587.331330568522,-882.0964772930225,567.4448622447064,-6.254644416502211,1328.3805434323442,215.34599407489796
2009-08-29,5660,-3966.8756170348356,565.3116098445081,8066.602066684932,-0.7180404994548001,1072.1146653636602,69.33852703231844
2009-09-01,5383.333333333333,1709.6418960390972,261.9322228973599,333.8763180709342,57.13781185945349,2658.298140623606,272.6541711123371
2009-09-04,11183.333333333334,3922.398185239989,878.930477788252,1219.2532082468128,27.157738034209956,3297.1635007335067,313.6455715853458
2009-09-07,5166.666666666667,2624.026589366298,31.706274044531472,432.67676418847697,218.043552159441,1599.5274593213344,200.61769842637023
2009-09-10,5080,1376.1204445880437,195.6997784096144,643.0846708878494,806.4296381604978,1532.8728427649264,123.10937627348049
2009-09-13,5640,2960.981105019957,400.6198135300159,177.92524730816478,-6.377390177186357,1436.3685258363814,113.59706332117611
2009-09-16,5980,3760.4933482069055,14.212256108989942,509.93120589004815,306.221068898639,2490.9197843233765,155.91043127347916
2009-09-19,4640,2093.027019657801,276.1585530849459,274.20818389895817,167.23101007869667,2171.4845296265835,149.4312871126281
2009-09-22,5700,2389.1389455126114,462.0727516805997,1088.264507328178,242.38800490624783,1575.9001138780789,208.60831074887835
2009-09-25,4600,-6135.889912566224,3602.0741734688504,2578.9827411894084,22.41491146981256,1159.5985889097165,2344.763562101713
2009-09-28,9840,5729.869220794625,351.5693205663689,1534.3513764872935,215.77016182145414,800.3795260622148,101.54643969445516
2009-10-01,4066.6666666666665,1271.9698122942664,448.30303165367974,831.3874992925882,62.97086817931824,1938.1032009969178,139.22641340230467
2009-10-04,11150,8126.763366043165,1176.0195506045752,1267.918354114817,154.86525243939857,1844.5584228396683,230.69544320083352
2009-10-07,5116.666666666666,1690.4324537684317,302.88746559136405,1188.9056175101134,78.44724876178748,684.1520139720875,104.803941956453
2009-10-10,7066.666666666666,3853.0850140677057,520.8531719758778,793.1177379087445,13.745439903533432,1755.5319467057295,110.5009167523271
2009-10-13,9333.333333333334,4520.600134285487,1442.5883329772166,1663.1894807996266,23.510937612212867,1830.6574097408793,226.58433226190797
2009-10-16,5283.333333333333,816.161051942608,1352.7653223654552,678.4483129637473,4.570168776153501,906.0256572196996,125.18584507660474
2009-10-19,8266.666666666668,3069.462552705321,3085.861408569718,760.6957057853648,248.88228193383864,2846.4460364931365,109.29401563609247
2009-10-22,18800,11273.629653913133,2803.269942198527,3766.9812634814784,18.41340818275274,3755.3076857268716,268.9755941317391
2009-10-25,4450,2091.5740483029444,495.7976018785642,692.2363729125691,-24.23768066603951,854.6931623413258,84.921026472029
2009-10-28,3883.3333333333335,841.350285795909,736.8700132528021,-18.705699925767544,160.9754226476102,1434.3022706686475,118.52613344616006
2009-10-31,5583.333333333333,2906.817434427264,167.28199199144166,-97.48337751109482,1160.216309093723,850.5058451025862,175.64375687416074
2009-11-03,9549.999999999998,3857.867778731084,1834.0974029754273,1094.0978645127507,293.0935363682929,2519.1534890230464,235.77284714984222
2009-11-06,4416.666666666667,188.2989180182256,2107.8335344568263,600.3317473698801,49.664566010339946,1104.796466720761,61.96909717476939
2009-11-09,35800,19107.91810939442,4625.843931555909,1713.9042849036941,128.16113038031764,6428.957476074715,722.2912631868032
2009-11-12,4166.666666666666,1256.771001417444,588.8443965323944,483.9128893489626,168.9316857690856,748.3942221897179,103.90128493451786
2009-11-15,7083.333333333333,982.1594133437608,2674.151010682042,687.679050629251,89.45320201148033,2884.2444118609515,227.33779072619006
2009-11-18,8133.333333333333,4416.895368193644,988.3978647630321,709.1522857635855,286.3786700722055,2168.8514638374345,176.40383027933316
2009-11-21,9200,6406.614981623421,1257.6616879711942,410.4272856574201,117.34675623032031,1249.4164742718194,138.75104621216855
2009-11-24,6516.666666666667,2163.454175580251,890.8726951152333,349.3285073732756,129.15859067727538,1214.0619991172962,259.12790927140026
2009-11-27,6483.333333333333,1494.3497398489494,1838.8593364516319,1085.4653980989365,-22.823028405486312,185.92495293481028,766.9206321844986
2009-11-30,8816.666666666666,2143.854280281161,2133.591947121331,1677.123486053295,84.91298877820361,1944.3052447216814,207.84565456781564
2009-12-03,3980,1317.2229213883998,565.5228437691093,337.30819756558355,298.9770304600674,902.4160378337607,195.7026557881775
2009-12-06,11783.333333333334,6856.160235837203,1618.8210913092516,-36.38569697176899,43.73238261213464,877.7711305946074,1.9955951555935674
2009-12-09,9783.333333333334,3471.021896796168,2390.9163427214276,1440.9438464261477,237.62120393477707,1235.5080877752953,274.0969331754456
2009-12-12,10550,4838.845130519679,2945.7421802033477,1374.8459963280754,109.64224584196153,748.900565998151,57.89479558503148
2009-12-15,12950,6960.9276667362465,2448.956327316403,1098.544838189442,82.3377794737126,784.0400569939541,91.49987757000413
2009-12-18,9833.333333333334,-583.1908856952796,4833.745123066201,1224.3948276593278,127.26103287819622,897.0066739433644,233.15248303955244
2009-12-21,5633.333333333333,NA,NA,NA,NA,NA,NA
2009-12-24,9600,-262.1353571684877,4836.659809547607,908.0007341218991,174.12169180811196,2135.8755900811907,88.33578116255546
2009-12-27,6050,1243.5895612230966,1696.8138177988667,1047.4180998166878,226.07819423127523,820.9983062023271,138.31464027634328
2009-12-30,9816.666666666666,2147.2228380706533,3366.171498878238,1037.7037677835035,191.6977099422374,860.0631312554336,174.36365283019578
2010-01-02,5350,1591.5706425872625,2556.6757809508244,162.15691078762939,182.18370375021624,1338.1867123901634,-79.46305295120948
2010-01-05,6166.666666666666,-51.09232711116443,3174.3613692578656,805.5675274716065,174.5522382532006,998.0264790193496,19.880549760165263
2010-01-08,11716.666666666666,3941.93922164774,2989.2712170649447,764.6585659449939,76.39756208193053,972.0151165812747,54.752714648675095
2010-01-11,14516.666666666668,5992.190214056848,3015.6561248430057,1148.0388401859495,341.4514608802227,1363.3242419565106,88.80090463858022
2010-01-14,29183.333333333332,13467.874058712836,5344.045687690092,2245.6204619417426,368.67571871946967,2071.3137424003226,56.48245393362835
2010-01-17,21783.333333333332,12158.859590846632,2152.7349467994077,620.4192617090521,227.20544730243657,2414.947212304304,61.80214729921418
2010-01-20,11450,3584.628596445029,3625.1574849743256,839.4561088009358,58.53370475305439,1936.4425606445884,-53.67742373710088
2010-01-23,12400,4553.804447309637,4003.5830491371453,693.4928041399296,168.68930550498422,2097.815030230721,180.81884291416833
2010-01-26,5683.333333333334,1711.4218052174845,1830.403917795334,1036.7431721346477,101.94457668591328,1034.6088215356083,87.98716895831775
2010-01-29,4000,-578.7842146428953,2296.831782265684,1186.802895299303,200.82817607576047,521.0047878877537,82.94187188268212
2010-02-01,15666.666666666668,8339.51765002826,2677.1937616320934,739.2085513549346,287.8577048265676,672.4194785585954,51.45885834048843
2010-02-04,6883.333333333333,2323.1687575299256,2034.1713200421611,1109.4517302442937,111.24720365115202,976.8322143614004,50.83401414692317
2010-02-07,5150,-1198.3275586682519,2540.0088496638423,1156.7134610162025,281.74718259804615,951.9231252695912,-25.662591877048616
2010-02-10,10516.666666666666,840.1122344688475,1696.9770928044236,631.6264783003311,260.954667479951,2897.861347262808,-48.28947576118483
2010-02-13,7833.333333333333,1833.423197930198,2304.3673239194136,1574.9146247727845,63.346777331097314,953.9671125584659,-41.04394617538147
2010-02-16,15540,NA,NA,NA,NA,NA,NA
2010-02-19,4260,1924.2015697709878,1163.3782079198957,325.6473697574142,19.542250479076607,762.0882295013462,138.9619818939606
2010-02-22,6940,1015.3700479035381,2286.492219674392,1086.6138473150102,85.46755848640095,1167.7021155649093,248.5170916402762
2010-02-24,6699.999999999999,NA,NA,NA,NA,NA,NA
2010-02-25,9440,-3045.1707551309564,4453.771305775541,2343.8657855752076,121.80319905825357,905.1600377197333,214.84392477930743
2010-02-28,20040,10027.756763057414,2917.3403322778204,801.0767944645739,206.9594985894085,835.6699506982856,24.70809570290326
2010-03-03,5720,-507.10071605732287,1449.0099364667335,1454.0483622009804,107.96281398960434,300.84761108447367,161.50067907835268
2010-03-06,5040,492.4941086792367,1608.136688424587,2177.5409647617603,70.77683915771823,729.9941670594689,88.72861223688841
2010-03-09,10100,5482.761196495316,1399.0169674040444,1485.816978197286,158.20847748093195,2131.5609016363974,171.14330977362508
2010-03-12,7650,2166.51926094636,498.12798593685255,763.212463636913,847.2456714751277,1119.3730301535868,167.5745826492391
2010-03-15,2950,-2114.2427107952763,1504.9534707756989,711.3919638962639,60.27545632060208,275.1190298476253,264.3649090209801
2010-03-18,13066.666666666666,2246.4763101833537,3333.4809269576904,3949.9745610087725,158.71765197767834,5539.570428269192,425.9484134697437
2010-03-21,19016.666666666664,10945.247089022356,524.0912804409184,1734.6799736772293,504.7587225913391,2094.1585018099127,174.7052765077093
2010-03-24,6300,-1381.571886791925,934.1962793252228,3444.520542632255,53.082627831939924,714.871139440423,75.55468840609106
2010-03-27,5833.333333333333,-381.7833207764882,1221.3031727822643,1999.3163316517841,147.18046871821625,363.67052476868,128.82177374768224
2010-03-30,3250,-1744.893029403,1834.8993364205187,810.7053724059984,61.01341470779931,504.9231686024719,119.87465094503034
2010-04-02,9800,4009.166623388374,1710.8801392437047,1309.9365373312564,90.594509293853,2401.8616087435207,208.38314897674837
2010-04-05,13100,6626.554884443969,1246.746174503279,3160.4516765069275,314.6059353717118,3751.462215382649,486.6300439384574
2010-04-08,20050,6237.8449867536965,658.4675693011086,5852.296804105466,1520.827639253911,4107.756623288176,145.3205093967546
2010-04-11,10300,1777.644323904246,1415.124780763445,5962.276742290121,101.47915925449915,748.3416368861699,-179.92659391918804
2010-04-14,10033.333333333334,663.353269632794,1880.7645291121048,5630.751340497425,63.428203014536514,1277.4133348113785,46.07781375310263
2010-04-17,7583.333333333333,541.1774895924178,1051.389673944165,1316.7173912894132,68.63293108526491,1135.856603947333,30.85521474823013
2010-04-20,5650,-627.3638505700179,1473.3960007997089,2455.1673097547337,13.326668427716744,1963.26517759202,219.13024930325045
2010-04-23,5983.333333333333,-4036.5205365057323,1123.894352545343,8544.184265500071,136.72909734842173,422.78517832757,-95.59719949222165
2010-04-26,5399.999999999999,-1122.0265772509301,857.0094943376641,2052.8657906655217,86.28589070916125,973.59241348651,-29.21446891900042
2010-04-29,4616.666666666667,-1067.2414079456314,1076.0873972288098,3386.436205162569,68.52568259969316,1462.117690998513,71.53864623710318
2010-05-02,19916.666666666668,7005.120331904599,674.8210705616659,7197.9596543859925,297.0738522274121,1646.4989169447172,-122.91583781763596
2010-05-05,10100,5135.22263748323,782.6457360141069,3207.5244399185444,116.1847478102462,1561.8338125755618,150.6594721172563
2010-05-08,7350,1779.006261929005,832.9968073091361,2699.2424762711526,304.00167530379656,1602.9247183424136,113.98923231009509
2010-05-11,5766.666666666667,233.76513597455775,1424.777261453709,2840.19604766351,77.30574949805666,1026.5353294199092,120.77436152419855
2010-05-14,13816.666666666666,10534.655062542952,421.6181453115886,1957.4524407672047,242.9714490931741,1019.4203793216419,83.02567979449408
2010-05-17,8266.666666666666,578.7429106909832,1974.7482142433037,3194.0822596695652,80.3434038515729,3102.039102626744,280.7693757630938
2010-05-20,7600,584.5036049219356,1934.8052902449526,1627.1142444404884,68.48155050077322,3290.980345177066,301.5803060589207
2010-05-21,16050,NA,NA,NA,NA,NA,NA
2010-05-23,8966.666666666666,3421.5694483067227,121.9649235398087,1302.4985336287853,417.48055085369555,1234.331989126466,73.7810279034396
2010-05-26,14200,3098.389199227142,966.5424852501493,4001.8952223533825,306.0904204616191,3214.8273174435326,146.4302240749081
2010-05-29,9050,3570.5824200842194,110.8237694205799,1337.9479028991786,473.127252887192,1830.6091401552044,60.027864781284634
2010-06-01,13766.666666666668,7247.049725554737,362.2617531900586,1814.419389120066,327.39549324514644,2167.8143167009025,176.95440893191054
2010-06-04,16100.000000000002,7687.183079808193,-121.77852976024498,3226.883627389114,113.84163845878939,1642.728673532121,132.7944161416403
2010-06-07,4616.666666666667,1287.1961939893843,668.3383502613885,1347.35882891461,-28.64301978225774,1452.1558515444453,69.52661373524046
2010-06-10,10283.333333333334,7185.414097728416,492.35110824151263,174.83004032556886,-30.313362791616495,2414.6445306502196,125.41803466430035
2010-06-13,13100,7844.272480200614,-206.7663356070545,253.0607032216105,171.54080624342114,1410.5691120964927,146.35269200379057
2010-06-16,10416.666666666668,2766.3947530240375,379.3781983399966,1705.7328693267377,185.94203759943824,2183.5350330880347,117.87142494577083
2010-06-19,10880,4604.451225459081,99.91893207576729,1388.727616531331,14.600314096330905,896.6607807412821,6.456312790577761
2010-06-22,14820,6122.668542166996,14.597649567420074,1047.3196531265826,-14.810996645290805,2468.052981806984,321.1136966029744
2010-06-25,7600.000000000001,1579.6592276311287,546.9318728410485,1221.9295317082845,-18.19392219405916,2299.893096689637,56.915922690111046
2010-06-28,18860,11231.347572671377,-383.8832915165965,2059.4960523511077,48.59964155139578,2417.466377920057,35.080727678346776
2010-07-01,4060.0000000000005,1425.7324030621278,295.38460328210545,620.3375906357769,-14.759706730702838,1821.8033826317683,59.74808579918168
2010-07-07,25600,16858.75182721931,-824.1605675332687,2864.8401721198525,206.2279950933508,2477.6823742537813,138.08845317559673
2010-07-10,5480,630.6710397290454,-77.61941940780409,1603.5621340142886,100.91964845294547,1404.3833269169977,180.5379821679376
2010-07-13,9075,1686.751737341112,242.95602080064322,3473.1502540784622,313.61842655076066,843.6821464381769,157.25942133195676
2010-07-16,19320,14095.142991533288,-640.6131016045512,2381.485999514499,137.0115066586961,1295.4943560949557,72.21582771680717
2010-07-19,NA,6456.447870666143,70.35046493052295,2406.5458478434343,126.9124709437568,2359.760545256661,302.7780473350643
2010-07-22,7550.000000000001,3090.6912826979756,-195.22492997506419,1214.4965840560674,-47.65672194034825,1773.9206420699031,110.10489581506432
2010-07-25,8960,1140.8545604172275,-26.618179167888336,4088.973273822093,14.468903676229472,680.7970281995299,51.898582658766514
2010-07-28,18060,8088.9713447119975,-381.0595329077584,1850.9081387855415,242.98015012840878,1775.0188409746431,13.245477675864059
2010-07-31,7160,1970.5109926914056,135.8776878148054,1279.522990066314,-6.989165955620043,1583.8217875906766,-26.42833511201151
2010-08-06,13975,8713.148751427305,-697.8218758304116,975.8337392542655,-49.224752450795606,2620.637818773255,129.13927758315458
2010-08-09,18939.999999999996,NA,NA,NA,NA,NA,NA
2010-08-10,25500,14856.049854564346,-834.4112789114978,2114.0193900860204,8.952958556486635,2557.411358447296,71.06909335232679
2010-08-12,8860,3681.3414799304032,107.835832819701,829.952883037982,231.7848291891265,3291.187596270025,318.3957588451359
2010-08-15,4950,1888.3490727173441,285.3590567832252,865.7818947492797,178.15529631429357,516.8426588953214,40.41444117474795
2010-08-18,12560,5371.688019536887,-143.5418993308938,1361.4636577073188,-62.566250938904744,3220.870359968428,264.94474339273626
2010-08-21,8780,3531.368648028946,-118.57123213042533,858.5768090268185,-18.324020583870716,2065.648216157323,220.64197500326762
2010-08-24,3199.9999999999995,1310.6455844338068,116.09062719747307,-151.7514667904942,104.6624654347941,1528.1393434359359,143.84926565838796
2010-08-27,4100,1717.7240131594424,197.99615467684436,547.7982772103696,-37.44803767057021,1853.2344630596688,171.95696214944843
2010-08-30,16300,10662.684164732558,-206.81130841781427,1632.2518990871306,19.350387125150313,4146.301741769502,534.2147536957785
2010-09-02,24160,16161.514453847565,-506.7576668690927,2139.2800450147247,99.93468658034442,1313.5447129030956,14.613485679656193
2010-09-05,5220,3919.109466261631,-139.65187273949925,339.14680064472583,36.92619713948975,1196.3646256121458,114.49229524436124
2010-09-08,9700,3044.3532353475375,87.8521987261204,2540.2831567613252,22.000828709527873,1425.7369157024948,53.08442128786982
2010-09-11,4479.999999999999,688.897362613658,199.4648084287396,1536.6353953404025,3.9021878890638484,1399.3601543098948,113.82839997607394
2010-09-14,9240,4819.484018957164,1185.6882529448005,1331.9393232859297,-86.33664778994374,4555.85372221083,162.79827685929575
2010-09-17,8925,3545.0371425090193,158.2496158925587,460.3211055110952,3.4741291463567396,1930.6492444059247,187.50215388895816
2010-09-20,6060,1113.154876727515,367.32815772551567,1169.7562385639162,-31.0824711046032,899.7231962336535,66.91196612984488
2010-09-23,10860,5133.46234350311,-236.43716134194457,971.323974595621,213.5866074493804,2633.7219112565504,237.90116865855953
2010-09-26,5240,2197.4243006669844,25.854897378808186,456.3006599993766,44.75731029563972,1062.0343185464317,97.95793289984148
2010-09-29,9920,5305.216371303799,361.54939332703185,1498.3802453285657,14.724358682971816,2323.577096339625,279.25094626823545
2010-10-02,3820,1409.528428940681,127.20273245939019,245.5481934789735,-28.61173017364643,2059.571435750155,167.85967251984965
2010-10-05,4160,1744.2267584923839,387.39220680758575,-448.62060071542965,0.8668325102530973,1866.1146289979351,294.84886802331107
2010-10-08,5680,2158.1642996404894,574.1683423389969,685.9553159995914,-26.654648022183295,2971.2573820890107,257.0567017344697
2010-10-11,14180,4612.773592977226,1295.9801579836637,3120.8155601041335,77.88063886454772,3456.5342546380784,189.74756432143667
2010-10-14,8640,303.3740798460254,1325.5491828022668,1054.1299955330005,22.201456503057667,4400.492887065402,491.53709127374566
2010-10-17,8480,2148.9160588132095,11113.601703056394,-1366.5456637507114,658.7308516246466,9971.776140355105,-1356.2702284838829
2010-10-20,14560,6610.789626260976,1296.1715612924952,1445.8911241466399,0.9135274013627986,2884.574669366174,96.04923652311997
2010-10-23,9220,4094.2463511692285,1729.5999743008945,1871.3805436799832,7.219258397986974,1987.7549731717786,117.41365194756517
2010-10-26,7600.000000000001,2840.628156511533,67.28694111753514,755.3242089445289,376.4791814759321,1826.6083277320517,116.9390151625411
2010-10-29,3260,1592.2357227534735,405.2246054877147,286.62363161299976,59.18356153708288,1087.0973607633423,134.2016720037548
2010-11-01,3420,-771.5880646257214,1901.2254464941564,419.5058374840283,8.718038115963093,1399.6326844146165,-6.571368655618102
2010-11-04,6180,-267.94544110119807,1669.2739860159993,576.236131791534,59.527057201160304,1128.4968745997855,173.5849807010092
2010-11-07,4820,1466.962099434944,1058.9119192931303,8.845414634617294,-2.566772415640424,921.3798888905882,27.028661156448344
2010-11-10,5160,461.91139739564574,1965.3742915165574,913.3504465705673,94.35981794356056,1934.8085621722846,4.532833672320795
2010-11-13,14220,2188.143427740647,3925.084467742998,2662.451723377751,103.70406674679488,5931.142850952859,450.38841051417177
2010-11-16,10075,5478.201611643308,797.8450008175876,501.75416225820237,297.16858899719216,1182.8795280001953,158.28684134398026
2010-11-19,4875,498.7856147547304,2355.555366947998,825.3420245547112,45.74874735091671,1624.0740450151845,80.93120195392329
2010-11-22,14380,12042.086173314732,661.0600728165713,-700.7093677176777,327.00749526709177,1893.9698514068762,201.12643960988478
2010-11-25,6625,-68.29449386341398,2554.4713548651844,1062.494755985904,-5.418998122577361,1625.5294944076768,109.01148341451226
2010-11-28,5425,553.220823845819,2005.7289032733431,285.54362183981846,0.8326512136947402,1679.7809724345714,-22.983970524216694
2010-12-01,3350,1198.3932228558297,43.823733115580346,-144.2882091940035,1290.4154694060687,1201.1197847208844,121.49536169881148
2010-12-04,5740,1707.093634573176,1824.8342567633374,859.1433553468138,24.872597965255736,1263.416860459371,-42.15509475745101
2010-12-07,3679.9999999999995,-559.213144033843,1752.0699237208746,1033.543907032498,5.190708908307609,1439.7870854010255,41.97596192201465
2010-12-10,11700,3934.549897194615,2510.451058131804,1134.2242815136503,139.18692038798258,2193.707025247903,337.4624140131015
2010-12-13,7060,1760.2941551739707,1413.762795385885,302.39777441600376,18.321861312930235,988.7813498639052,85.30759352025206
2010-12-16,14220,6070.627397383427,2699.472528154529,153.14150583600835,22.205763006033123,2260.3730786860942,36.509507682860104
2010-12-19,23419.999999999996,10859.079108033386,4273.909200710412,3.33542940766215,104.80452337612333,1439.5517734467364,52.06587232231968
2010-12-22,5300,2184.6816399534014,1568.98484022875,-680.1575846594458,-14.422640350609747,1603.1331161182625,104.06245538073706
2010-12-25,7500,965.9784357187034,2846.197312509133,107.30576984050226,43.357676247637414,1589.0798408266257,48.865489754764916
2010-12-29,14900,7935.037409567092,4616.239513614228,-414.0971451903562,143.86390800332723,1240.3784505989838,-190.38081013151222
2010-12-31,38580,16209.397228308211,7839.180114192198,-611.8049223163417,514.3536559325274,4489.440173756565,-322.80982612134056
2011-01-04,17400,6261.005338857814,6725.916663174307,-162.99522865605158,225.74110702910335,3661.6440345129313,-227.4593373198259
2011-01-06,16219.999999999998,7228.174673220029,2921.829290150591,-274.94581485337665,91.107480216659,1821.0151054284029,126.11692903984944
2011-01-09,7120,2655.9605705601452,1361.962238650651,289.3110185730444,42.91708330479172,972.478366281837,-10.686447739276783
2011-01-12,11320,4814.848343720574,2010.8280606965843,-159.5001598637423,157.51872453290318,1746.5477590691626,15.72501797697102
