"","date_local","aluminum_pm2_5_lc_88104","arsenic_pm2_5_lc_88103","barium_pm2_5_lc_88107","bromine_pm2_5_lc_88109","cadmium_pm2_5_lc_88110","calcium_pm2_5_lc_88111","chromium_pm2_5_lc_88112","copper_pm2_5_lc_88114","iron_pm2_5_lc_88126","lead_pm2_5_lc_88128","magnesium_pm2_5_lc_88140","manganese_pm2_5_lc_88132","nickel_pm2_5_lc_88136","selenium_pm2_5_lc_88154","silicon_pm2_5_lc_88165","sulfate_pm2_5_lc_88403","sulfur_pm2_5_lc_88169","titanium_pm2_5_lc_88161","total_nitrate_pm2_5_lc_88306","vanadium_pm2_5_lc_88164","zinc_pm2_5_lc_88167"
"384",2004-11-23,0.0078,0.0025,0.005,0.0027,0,0.0689,0,0.00466,0.109,0.003,0.008,0.0036,0.01,0,0.0274,3.38,1.06,0.0051,3.91,0.00631,0.0304
"385",2004-11-26,0.012,0,0.013,0.0023,0.001,0.1,0,0.00366,0.112,0.0057,0,0.0036,0.0226,0.001,0.0507,1.99,0.625,0.0046,1.24,0.00844,0.0589
"386",2004-11-29,0.0123,0,0.008,0,0,0.0593,0,0.00306,0.071,0,0.022,0.0024,0.0129,0,0.0397,1.3,0.457,0.0027,0.323,0.00297,0.0238
"387",2004-12-02,0.0223,0.001,0.01,0.0035,0.001,0.192,0.0015,0.00689,0.173,0.0089,0.003,0.0082,0.0347,0.0037,0.0898,2.8,0.849,0.0061,4.39,0.0164,0.144
"388",2004-12-05,0.0331,0,0.009,0.0046,0.001,0.157,0,0.00732,0.116,0.0116,0.006,0.006,0.0301,0.0024,0.0815,3.09,0.962,0.0056,3.09,0.0148,0.117
"389",2004-12-11,0.0159,0.0017,0.0135,0.00376,0.001,0.08,0.001,0.004,0.0897,0.0057,0.001,0.00335,0.0186,0.002,0.0309,3.13,1.07,0,3.45,0.0103,0.054
"390",2004-12-14,0,6e-04,0.0086,0.00197,0.0047,0.05,0,0.004,0.0604,0.0026,0,0.0012,0.0109,0.001,0.176,1.63,0.491,0,1.01,0.0027,0.03
"391",2004-12-17,0.003,0.0029,0.0271,0.00525,0,0.228,0,0.007,0.263,0.0039,0,0.00589,0.0322,0.002,0.0847,2.72,0.986,0,2.2,0.0175,0.084
"392",2004-12-20,0,0.0027,0.031,0.0024,0.001,0.0587,0,0.00127,0.041,0,0,0.0027,0.0177,0.001,0.0334,1.21,0.361,0.003,1.01,0.00417,0.0135
"393",2004-12-23,0.007,0.001,0.025,0.0032,0,0.0685,0,0,0.045,0,0.063,0.0024,0.0101,0,0.0189,1.83,0.517,0.0018,0.654,0.00469,0.0094
"394",2004-12-29,0.0325,0.0049,0.0514,0.0129,0.0081,0.287,0,0.011,0.26,0.0115,0,0.0129,0.0575,0.005,0.145,5.29,1.81,0,6,0.0309,0.079
"395",2005-01-07,0,0.001,0.0117,0.00302,0.002,0.123,0.001,0.004,0.118,0.0052,0,0.0042,0.0221,0.0012,0.0447,3.6,1.27,0.003,2.14,0.0077,0.026
"396",2005-01-10,0.0199,0.001,0,0.0032,0,0.144,0,0,0.0857,0.003,0,0.0072,0.0313,0.0023,0.0279,6.88,2.12,0.0041,2.19,0.0115,0.0255
"397",2005-01-13,0.0073,0,0.009,0.0061,0.003,0.0768,0,0.00455,0.0924,0.003,0.009,0.0035,0.00994,0,0.0264,3.59,1.29,0.0038,1.28,0.0081,0.0375
"398",2005-01-16,0,0,0.0131,0.00291,0,0.039,0.0015,0.004,0.0444,0.0042,0,0.00156,0.0033,0,0,1.77,0.696,0.004,1.6,0.0031,0.013
"399",2005-01-19,0.0258,0.001,0.014,0.0086,0,0.205,0,0.00324,0.096,0.0098,0.046,0.0089,0.0376,0.002,0.0641,2.97,0.891,0.0044,4.2,0.0122,0.105
"400",2005-01-25,0.0271,0,0.033,0.0064,0,0.215,0.001,0.00342,0.12,0.0072,0.018,0.0093,0.0423,0.0033,0.0638,3.94,1.31,0.0059,3.59,0.0101,0.0669
"401",2005-02-03,0,0,0.0178,0.0062,0,0.089,0.0021,0.005,0.131,0.0061,0,0.00396,0.0122,0.001,0.0108,3.44,1.15,0.009,3.25,0.0094,0.034
"402",2005-02-09,0,9e-04,0,0.00827,0,0.215,0.0047,0.015,0.278,0.0138,0.201,0.0128,0.0386,0.004,0.653,7.13,2.12,0.021,10.3,0.0179,0.084
"403",2005-02-12,0,7e-04,0.097,0.00405,0.0097,0.141,0.0027,0.005,0.0908,0.0057,0,0.00801,0.0265,0.003,0,4.63,1.6,0.011,4.92,0.008,0.039
"404",2005-02-15,0,8e-04,0.0094,0.00266,0,0.103,0,0.004,0.121,0.0033,0,0.00442,0.0156,0.001,0.0465,3.44,1.1,0.003,1.93,0.0078,0.032
"405",2005-02-18,0,7e-04,0,0.00206,0,0.05,0.001,0.001,0.0559,0,0,0.00222,0.00969,0.001,0,1.99,0.685,0.006,1.28,0.0028,0.013
"406",2005-02-24,0.0145,0.0015,0.015,0.003,0,0.0299,0,0.00145,0.039,0.003,0,0.001,0.0052,0.001,0.0385,1.67,0.511,0.0028,1.4,0.0023,0.0091
"407",2005-02-27,0.0156,0.001,0.013,0.0033,0,0.0901,0,0.00216,0.07,0.0048,0,0.0036,0.0234,0.0016,0.0264,3.18,0.965,0.003,2.66,0.00473,0.0263
"408",2005-03-02,0,0,0.0506,0.00246,0.006,0.071,0.001,0.003,0.0597,0.002,0,0.00445,0.0178,0,0,2.87,1.04,0.007,1.07,0.0035,0.012
"409",2005-03-05,0,9e-04,0,0.00465,0,0.116,0.0017,0.004,0.093,0.0046,0,0.005,0.0256,0.001,0,2.75,0.936,0.01,3.81,0.0073,0.041
"410",2005-03-08,0.004,0.0013,0,0.00583,0,0.091,0,0.002,0.0607,0.0022,0.0291,0.00329,0.0174,0.001,0.0521,3.33,1.1,0,1.35,0.0062,0.028
"411",2005-03-14,0.002,0.001,0.0102,0.00304,0.004,0.056,0,0.002,0.0654,0.0014,0,0.00186,0.0103,0.001,0.043,2.87,0.979,0,1.43,0.0053,0.015
"412",2005-03-17,0,0.0021,0,0.00359,0,0.124,0,0.004,0.128,0.0059,0,0.0058,0.0213,0.001,0,3.71,1.29,0.01,2.74,0.01,0.038
"413",2005-03-20,0,0,0.003,0.00618,0.002,0.098,0.0013,0.005,0.0761,0.0061,0,0.00444,0.0168,0.001,0,4.41,1.84,0.008,6.67,0.0083,0.045
"414",2005-03-23,0,0.0014,0.0605,0.00585,0.001,0.064,8e-04,0.004,0.0941,0.007,0,0.00504,0.0103,0.002,0,4.61,1.57,0.007,4.58,0.0065,0.039
"415",2005-03-29,0,0,0,0.00099,0.001,0.061,0.0012,0.003,0.0645,0.0021,0,0.00506,0.0113,0,0.058,1.03,0.379,0.005,0.762,0.0032,0.029
"416",2005-04-01,0.002,0,0.0088,0.00313,0,0.065,0,0.003,0.0763,0.0026,0.0314,0.00177,0.00883,0.001,0.0534,4.76,1.62,0.001,2.96,0.0063,0.021
"417",2005-04-04,0,0,0.003,0.00067,0.0052,0.076,0.001,0.003,0.0701,0.0018,0,0.00295,0.0162,0,0,1.53,0.556,0.007,0.31,0.0055,0.026
"418",2005-04-07,0.0348,0.002,0.042,0.0089,0,0.108,0,0.00375,0.141,0.003,0.029,0.0034,0.0101,0.0026,0.107,5.87,1.65,0.0078,4.5,0.00895,0.0363
"419",2005-04-10,0.029,0,0.006,0.0055,0,0.165,0,0.00727,0.183,0.0092,0,0.0063,0.0289,0.001,0.0804,3.22,1.04,0.0099,3.88,0.0121,0.0446
"420",2005-04-13,0.0222,0,0.0095,0.00315,0,0.052,0,0.002,0.0745,0.0026,0.0222,0.00235,0.00555,0.001,0.0459,1.8,0.655,0.002,1.52,0.0059,0.023
"421",2005-04-16,0,8e-04,0.0047,0.00248,0,0.045,0,0.003,0.06,0,0.005,0.00169,0.00387,0,0.044,1.23,0.403,0.002,0.555,0.003,0.01
"422",2005-04-19,0,0.0026,0.0173,0.00896,0.003,0.127,0.0029,0.008,0.227,0.0067,0,0.00811,0.0145,0.002,0,8.58,3.3,0.016,6.04,0.0201,0.041
"423",2005-04-22,0.0323,0,0.0099,0.00289,0,0.06,0,0.00172,0.0536,0.0012,0.0308,0.00201,0.00582,0,0.0366,1.57,0.545,0,1.18,0.0045,0.0155
"424",2005-04-28,0.0269,0,0.019,0.0039,0,0.054,0,0.00249,0.086,0.0068,0.018,0.0024,0.0076,0.0028,0.0768,3.38,1,0.0049,1.11,0.00192,0.0218
"425",2005-05-01,0,0.00115,0.0046,0.00184,0,0.044,0,0.00315,0.0758,0.0026,0,0.00201,0.0107,0.00054,0.0551,4.17,1.53,0.0026,1.17,0.0055,0.0163
"426",2005-05-04,0,0.00123,0,0.00272,0,0.113,0.00186,0.009,0.215,0.0041,0,0.00596,0.0193,0.0014,0,5.52,1.92,0.0146,1.65,0.0065,0.0363
"427",2005-05-07,0,0.00131,0.0099,0.00173,0,0.039,0,0.00248,0.0472,0,0,0.00224,0.00529,0,0.0442,2.04,0.73,0.001,0.373,0.0019,0.017
"428",2005-05-10,0,0,0,0.0018,0.001,0.054,0.0013,0.003,0.0813,0.002,0,0.00201,0.00735,0.001,0,2.96,1.07,0.006,3.17,0.0061,0.049
"429",2005-05-13,0.0099,0,0,0.00163,0,0.06,0.0012,0.003,0.0955,0.0017,0,0.00278,0.0021,0.001,0.104,1.63,0.238,0.009,1.59,0.0019,0.007
"430",2005-05-16,0.0393,0,0,0.0043,0,0.0484,0,0.00239,0.09,0.0061,0.044,0.0028,0.00535,0.0015,0.0748,5.82,1.8,0.0041,2.88,0.00628,0.0184
"431",2005-05-19,0,0.0013,0,0.00183,0,0.034,0,0.004,0.0819,0,0,0.00143,0.00254,0,0,2.82,0.978,0.005,0.868,0.0057,0.011
"432",2005-05-22,0,0,0.0797,0.00173,0,0.03,0,0.004,0.0472,0.0038,0,0.00068,0.00528,0,0,1.88,0.731,0.005,1.28,0.0048,0.014
"433",2005-05-25,0.002,0,0,0.00094,0,0.023,0.001,0.00113,0.0227,0,0.002,0,0.00329,0,0,0.621,0.216,0.0022,0.156,0.001,0.00832
"434",2005-05-28,0.002,0.0024,0.0195,0.00271,0,0.055,0.001,0.00475,0.143,0.0033,0.002,0.00261,0.00551,0.00199,0.0751,4.47,1.59,0,1.35,0.0097,0.0185
"435",2005-05-31,0,8e-04,0,0.00206,0.0042,0.053,0.002,0.003,0.0824,0.0023,0,0.00219,0.00328,0,0,2.79,0.993,0.007,0.771,0.0025,0.011
"436",2005-06-06,0.0221,0.0016,0.016,0.00537,0,0.061,0,0.00584,0.142,0.0048,0.0135,0.00479,0.00835,0.00265,0.12,11.3,3.78,0,3.09,0.0133,0.0278
"437",2005-06-09,0.0722,0.001,0,0.0051,0,0.07,0,0.00394,0.169,0.001,0,0.0032,0.00769,0.001,0.213,8.43,2.55,0.0113,2.28,0.0108,0.0121
"438",2005-06-12,0,0.00086,0,0.00489,0,0.049,0,0.00233,0.0899,0.0031,0.0234,0.00131,0.00684,0.00215,0.075,5.1,1.75,0,0.911,0.0107,0.0104
"439",2005-06-15,0,0,0.0103,0.0031,0,0.04,0.001,0.004,0.0683,0.0031,0,0.00254,0.00538,0.002,0,9.13,3.18,0.005,1.28,0.0057,0.011
"440",2005-06-18,0.0056,0.00167,0.0121,0,0,0.029,0,0.00261,0.0649,0,0.0048,0.001,0.00518,0.00106,0.0109,0.861,0.333,0.001,0.221,0.0051,0.00867
"441",2005-06-21,0,0,0,0.00512,0.0045,0.077,0.001,0.006,0.166,0.0061,0,0.00476,0.0137,0.0027,0,7.01,2.39,0.01,2.62,0.0106,0.032
"442",2005-06-24,0,0.00108,0.0192,0.00505,0,0.048,0,0.00447,0.114,0.0073,0.0108,0.00629,0.00535,0.00148,0.0872,4.99,1.86,0.0044,2.99,0.0091,0.0265
"443",2005-06-27,0.0518,0.0016,0.002,0.0022,0.003,0.0288,0,0.0015,0.0643,0,0.022,0,0.00356,0.001,0.107,3.06,1.03,0.0089,0.644,0.0074,0.00788
"444",2005-06-30,0.0054,0.00066,0.0077,0.00175,0,0.037,0,0.00318,0.095,0.001,0.0189,0.00208,0.00454,0,0.0381,3.17,1.15,0.002,1.62,0.0056,0.0128
"445",2005-07-03,0.0132,0,0,0.00101,0,0.024,0,0.0166,0.0393,0.0104,0.0416,0.00152,0.00234,0.00065,0.0206,1.41,0.549,0,0.514,0.0041,0.0089
"446",2005-07-09,0.0082,0.00043,0,0.00093,0,0.038,0.001,0.00343,0.07,0.0028,0.001,0.00102,0.00773,0.00095,0.037,1.69,0.575,0.0039,0.298,0.002,0.0149
"447",2005-07-12,0,7e-04,0,0.0034,0,0.044,0.0013,0.004,0.0805,0.0028,0,0.00147,0.00238,0.001,0,2.8,1.11,0.005,0.495,0.0025,0.012
"448",2005-07-15,0.0227,0,0.0119,0.00136,0,0.048,0,0.00161,0.103,0.0033,0,0.00252,0.00631,0,0.196,6.74,2.23,0.018,0.838,0.0125,0.00672
"449",2005-07-18,0,0.0015,0,0.00448,0.001,0.042,0.0034,0.004,0.109,0.0025,0,0.00394,0.00642,0.002,0,16.7,5.21,0.007,1.76,0.0083,0.014
"450",2005-07-21,0,0,0.099,0.00344,0.004,0.114,0.0013,0.007,0.188,0.0053,0,0.00687,0.0163,0.001,0,6.16,2.27,0.012,0.578,0.0096,0.034
"451",2005-07-24,0,0.00101,0.0148,0.00258,0,0.044,0,0.00392,0.0873,0.003,0,0.00137,0.00383,0.00055,0.0487,1.48,0.619,0,0.297,0.0042,0.0154
"452",2005-07-27,0,0.001,0,0.00593,0.0055,0.09,0.0026,0.005,0.147,0.0059,0,0.00493,0.0085,0.0029,0,14.3,5.18,0.01,1.27,0.0106,0.025
"453",2005-07-30,0,6e-04,0,0.00435,0.001,0.036,9e-04,0.004,0.0871,0.0044,0.005,0.00438,0.00538,0.0027,0,9.21,3.08,0.006,2.33,0.0077,0.02
"454",2005-08-02,0.0253,0.00134,0.0204,0.00351,0,0.067,0,0.00428,0.121,0.0049,0.0156,0.0032,0.0102,0.00182,0.121,12,4.06,0,1.64,0.0118,0.0203
"455",2005-08-05,0,9e-04,0,0.00503,0,0.106,0.0038,0.007,0.189,0.0074,0,0.011,0.0107,0.003,0,14.2,5.17,0.015,1.38,0.0106,0.036
"456",2005-08-08,0,0.00265,0,0.0048,0,0.049,0,0.00335,0.102,0.0091,0,0.00511,0.00583,0.00174,0.123,14.6,4.33,0.0067,2.45,0.007,0.0256
"457",2005-08-11,0,0.0012,0,0.00432,0,0.095,0.0035,0.006,0.19,0.0065,0,0.00851,0.0135,0.003,0,14,4.59,0.016,2.17,0.0119,0.028
"458",2005-08-14,0,7e-04,0.0192,0.00568,0,0.045,0.0014,0.004,0.0693,0.0062,0,0.00341,0.00542,0.002,0,15.4,4.94,0.008,1.29,0.0091,0.017
"459",2005-08-17,0.0221,0,0.015,0.0031,0.002,0.0632,0,0.00403,0.132,0.0042,0.013,0.0027,0.00492,0.001,0.0697,3.96,1.35,0.0071,1.4,0.0034,0.0223
"460",2005-08-20,0.0209,0,0,0.0031,0,0.124,0,0.0015,0.048,0.001,0.016,0.001,0.00225,0.001,0.0934,4.04,1.34,0.0028,0.503,0.0046,0.00483
"461",2005-08-23,0.0649,0,0,0.002,0.003,0.683,0,0.00244,0.113,0.003,0.015,0.0048,0.00661,0.001,0.447,2.38,0.78,0.0077,0.385,0.0037,0.0189
"462",2005-08-26,0.0731,0,0,0.0041,0.004,0.36,0.001,0.00405,0.165,0.0039,0.025,0.0045,0.00956,0.004,0.342,2.94,0.942,0.0108,0.986,0.00605,0.0219
"463",2005-08-29,0,6e-04,0,0.00167,0,0.15,0.0017,0.003,0.0586,0.0049,0,0.00283,0.00369,0.001,0,3.63,1.35,0.008,0.786,0.0068,0.02
"464",2005-09-01,0.0185,0,0.002,0.001,0.003,0.0602,0,0.00225,0.0944,0.002,0.01,0.0016,0.0053,0,0.0496,3.55,1.37,0.0077,0.237,0.0016,0.0108
"465",2005-09-10,0,7e-04,0.015,0.00173,0,0.101,0.0036,0.005,0.126,0.0027,0,0.00309,0.00402,0,0.0587,1.86,0.642,0.011,0.661,0.0067,0.01
"466",2005-09-13,0.0533,0.00184,0.02,0.00507,0,0.089,0,0.00917,0.205,0.0059,0.0125,0.00452,0.00648,0.00223,0.165,17.2,4.72,0.0048,1.1,0.0112,0.0302
"467",2005-09-16,0,6e-04,0,0.00069,0,0.03,0.0032,0.002,0.0788,0,0,0.0016,0.00196,0,0.053,2.44,1.04,0.006,0.561,0.001,0.006
"468",2005-09-19,0,0,0,0.0024,0.0047,0.072,0.0024,0.006,0.19,0.0046,0,0.00575,0.00877,0.001,0,6.58,2.25,0.01,0.841,0.0062,0.019
"469",2005-09-22,0,7e-04,0,0.00242,0.001,0.067,0.0062,0.008,0.164,0.0082,0,0.00624,0.00639,0.001,0,4.47,1.57,0.007,0.864,0.0082,0.026
"470",2005-09-24,0,0,0,0.00224,0,0.271,0.0028,0.004,0.0593,0.0036,0.0173,0.00492,0.00287,0,0.184,0.885,0.368,0.018,0.266,0.0067,0.009
"471",2005-09-28,0.0083,0,0.012,0.0023,0.0041,0.0447,0,0.00169,0.061,0.002,0.006,0.0012,0.0022,0.001,0.0255,1.12,0.35,0.0044,0.296,0.0023,0.0084
"472",2005-10-01,0.0119,0,0.025,0.0067,0,0.0765,0.00084,0.00769,0.227,0.0134,0.014,0.0076,0.00699,0.001,0.0574,2.49,0.806,0.0106,3.14,0.011,0.0338
"473",2005-10-04,0.0071,0,0,0.0013,0,0.045,0,0.0039,0.0992,0.001,0.016,0.001,0.00273,0,0.0437,4.41,0.563,0.0055,1.93,0.00347,0.00629
"474",2005-10-07,0,0,0,0.00214,0,0.046,8e-04,0.002,0.0439,0,0.0259,0.00141,0.00289,0.001,0.007,1.57,0.393,0.004,0.475,0.0045,0.009
"475",2005-10-10,0,0,0.003,0.00106,0,0.008,0,0.00162,0.0277,0.0013,0,0,0.00076,0.00055,0.0126,3.77,0.38,0,2.32,0.0018,0.00513
"476",2005-10-13,0,0,0,0.00083,0.001,0.016,0.001,0.001,0.0168,0,0.0228,0,0.00077,0,0.0901,1.37,0.415,0.002,0.202,0.0015,0.004
"477",2005-10-16,0,0,0.0174,0.00087,0,0.023,0,0.003,0.0384,0.0015,0,0,0.00499,0,0,1.04,0.375,0.003,0.104,0.001,0.007
"478",2005-10-19,0.034,0,0.022,0.0037,0.004,0.0839,0.00094,0.00536,0.136,0.0049,0.002,0.0037,0.0111,0.0027,0.0931,3.39,1.19,0.0077,0.9,0.0064,0.03
"479",2005-10-25,0.001,0,0,0,0.005,0.043,0,0.00244,0.0211,0.002,0.008,0.001,0.00567,0,0.0223,0.4,0.136,0.0015,0.186,0.0016,0.0556
"480",2005-10-28,0.0061,0.00166,0,0.00144,0,0.024,0,0.0031,0.0707,0,0.001,0,0.00326,0,0.029,1.13,0.419,0.0046,0.618,0.0028,0.0139
"481",2005-10-31,0.0482,0.00304,0.036,0.00737,0,0.198,0.001,0.0121,0.312,0.0145,0.004,0.00703,0.0253,0.00593,0.132,5.46,1.82,0,1.9,0.0261,0.0962
"482",2005-11-03,0.0482,0,0.009,0.0039,0.001,0.126,0,0.00797,0.217,0.0071,0.007,0.0063,0.0145,0.0023,0.114,3.4,1.18,0.0101,1.17,0.0114,0.0496
"483",2005-11-06,0.0336,0.0024,0.008,0.009,0,0.0589,0.001,0.00525,0.125,0.0035,0.019,0.0036,0.00718,0.0025,0.0607,6.85,2.13,0.0076,3.89,0.0095,0.0218
"484",2005-11-09,0.002,0.001,0,0.00398,0,0.042,0.001,0.0025,0.0618,0.001,0.0122,0.001,0.00309,0.00084,0.0432,2.78,1.07,0,1.25,0.0043,0.015
"485",2005-11-15,0.003,0,0.014,0.0023,0.002,0.0437,0,0.00277,0.069,0.001,0.034,0.001,0.00338,0.001,0.0246,1.67,0.589,0.0037,0.626,0.0039,0.01
"486",2005-11-21,0.0394,0,0,0.0232,0.004,0.141,0.00094,0.0131,0.291,0.0224,0.005,0.024,0.0241,0.0042,0.121,5.21,1.61,0.0127,6.62,0.0205,0.111
"487",2005-11-24,0,0.00099,0,0.00224,0,0.115,0,0.00386,0.0715,0.0053,0,0.00353,0.0178,0.00135,0.0431,1.77,0.676,0,1.13,0.0068,0.0784
"488",2005-11-27,0.0121,0,0.004,0.0042,0.001,0.107,0,0.00652,0.136,0.0056,0.001,0.0042,0.0232,0.0016,0.095,3.49,1.24,0.0081,4.89,0.0111,0.0454
"489",2005-12-09,0,0.00177,0.0116,0.00286,0.002,0.084,0,0.00355,0.0782,0.0037,0,0.00545,0.0256,0.00113,0.0535,3.59,1.19,0.0033,2.95,0.0085,0.0302
"490",2005-12-13,0.0094,0.0013,0.0108,0.00224,0,0.118,0,0.005,0.0736,0.0062,0.0398,0.00489,0.0251,0,0.0405,1.64,0.558,0.013,1.49,0.0138,0.097
"491",2005-12-18,0.004,0.00228,0.016,0.00724,0.002,0.109,0,0.00728,0.129,0.0063,0,0.004,0.0265,0.00326,0.0866,4.64,1.82,0,4.67,0.0099,0.0385
"492",2005-12-21,0,0.0012,0.0159,0.0039,0,0.178,0,0.012,0.121,0.012,0,0.00838,0.0403,0.001,0.0132,4.64,1.61,0.02,6.61,0.0134,0.131
"493",2005-12-24,0.0082,0.00303,0,0.00956,0,0.144,0.002,0.0123,0.203,0.0101,0,0,0.0289,0.00498,0.0998,5.35,1.77,0.0123,6.77,0.0233,0.0977
"494",2005-12-27,0.005,0,0.0089,0.00097,0.001,0.058,0,0.001,0.0661,0.006,0,0.00308,0.0292,0,0.0115,3.4,1.2,0.006,0.506,0.0053,0.016
"495",2005-12-30,0,0,0,0,0,0.045,0,0,0.0677,0.0032,0,0.00295,0.017,0,0.0329,2.06,0.718,0.005,0.52,0.0033,0.012
"496",2006-01-02,0.001,0.001,0.0286,0.00398,0,0.067,0,0.004,0.0873,0.0061,0,0.00204,0.0177,0.001,0.0115,3.22,1.06,0.008,3.33,0.0136,0.03
"497",2006-01-05,0.512,0.0033,0.0267,0.00622,0,0.339,0,0.051,0.183,0.0288,0,0.0118,0.0353,0,0.101,4.55,1.34,0.03,2.25,0.0258,0.676
"498",2006-01-08,0.016,0.0024,0,0.006,0.002,0.066,0,0.00178,0.0753,0.0026,0.023,0.00432,0.0199,0.00502,0.0296,4.01,1.15,0.0034,4.42,0.00938,0.0239
"499",2006-01-11,0.006,0,0.023,0.00811,0,0.088,0.001,0.006,0.141,0.0071,0,0.00436,0.0226,0.00206,0.0403,6.55,1.99,0.0065,4.99,0.0181,0.0345
"500",2006-01-14,0,0,0,0.00109,0.0071,0.035,0.001,0.00095,0.0332,0.001,0.0112,0.00079,0.00558,0,0.0208,0.925,0.327,0.0029,0.384,0.0043,0.00595
"501",2006-01-17,0,8e-04,0.0122,0.00266,0.001,0.091,0,0.006,0.0955,0.0045,0,0.00339,0.022,0,0.0358,1.74,0.587,0.012,1.14,0.0088,0.029
"502",2006-01-20,0.0365,0,0.022,0.00741,0.002,0.378,0.00173,0.0391,0.259,0.0245,0.008,0.0093,0.0315,0.002,0.0991,3.21,1.1,0.0106,2.26,0.0154,0.542
"503",2006-01-23,0,0.00173,0.0098,0.00117,0,0.083,0,0.00359,0.0732,0.001,0,0.00297,0.0167,0.00056,0.0367,2.64,0.776,0,1.61,0.0074,0.0179
"504",2006-01-29,0.002,0.001,0.0253,0.00967,0.001,0.138,0,0.009,0.163,0.0232,0,0.00835,0.0249,0.002,0.0589,3.83,1.33,0.018,3.19,0.0226,0.08
"505",2006-02-01,0,0,0.0253,0.00111,0,0.054,0,0.004,0.0861,0.003,0,0.00205,0.0173,0,0.034,2.52,0.975,0.005,1.04,0.0052,0.017
"506",2006-02-04,0,0.00229,0.0161,0.00577,0,0.091,0.001,0.0092,0.204,0.0023,0,0.00252,0.0147,0.00184,0.0859,7.19,2.48,0.0056,2.66,0.0081,0.04
"507",2006-02-07,0.0152,0,0.002,0.00389,0.002,0.12,0,0.00328,0.0894,0.0035,0.005,0.0049,0.0244,0.001,0.046,2.6,0.878,0.0042,1.44,0.00685,0.0268
"508",2006-02-10,0.0061,0.00191,0.0197,0.00406,0.001,0.161,0,0.00603,0.142,0.0074,0,0.00852,0.0313,0.00193,0.0754,2.76,0.964,0,5.41,0.0122,0.0452
"509",2006-02-13,0.008,0.001,0.0155,0.0045,0.001,0.204,0,0.011,0.0957,0.0112,0,0.0126,0.0547,0.001,0.0374,3.85,1.44,0.02,3.4,0.0226,0.054
"510",2006-02-16,0.0242,0.00251,0,0.00988,0,0.172,0.002,0.0101,0.226,0.0107,0.0198,0.00572,0.0196,0.00435,0.141,5.83,2.01,0,6.56,0.0172,0.0871
"511",2006-02-19,0,0.00084,0,0.00269,0,0.121,0,0.00238,0.0589,0.0024,0.0133,0.00613,0.0239,0.00084,0.0549,2.28,0.752,0,1.67,0.0068,0.0204
"512",2006-02-22,0.0405,0,0.006,0.00708,0,0.138,0,0.00342,0.118,0.0048,0.0214,0.005,0.0165,0.002,0.114,4.82,1.89,0.0069,5.73,0.0067,0.0324
"513",2006-02-25,0.0331,0,0.003,0.003,0,0.0787,0,0.00173,0.0689,0.0031,0.0186,0.0023,0.0133,0.001,0.0954,1.76,0.603,0.0042,1.45,0.00263,0.0292
"514",2006-02-28,0.0227,0.001,0.004,0.00403,0.002,0.0778,0,0.00197,0.0702,0.002,0.006,0.0031,0.0186,0.001,0.0587,2.23,0.804,0.0028,2.21,0.00366,0.0149
"515",2006-03-03,0.008,0,0.001,0.00488,0,0.044,0,0.002,0.0344,0.0028,0.0553,0.00161,0.00704,0,0.0207,1.1,0.386,0.005,1.18,0.0029,0.009
"516",2006-03-06,0.0148,0.0012,0.0053,0.00345,0.001,0.108,0,0.005,0.114,0.0044,0,0.00394,0.0158,0,0.0441,1.38,0.531,0.014,1.81,0.0071,0.03
"517",2006-03-09,0.002,0.00121,0.0133,0.00984,0,0.093,0,0.0023,0.0678,0.0052,0.055,0.00306,0.00963,0.0021,0.0717,3.36,1.23,0,2.67,0.0125,0.0224
"518",2006-03-12,0.0182,0.00197,0.0149,0.00545,0,0.122,0.003,0.00743,0.151,0.0056,0.0175,0.00569,0.0159,0.00131,0.0602,5.61,1.94,0.0032,5.07,0.0114,0.0478
"519",2006-03-15,0.007,0,0,0.00427,0,0.047,0,0.00112,0.0515,0.0039,0,0.00206,0.0083,0.001,0.0378,2.19,0.643,0.0023,0.433,0.00249,0.0107
"520",2006-03-18,0.01,0.001,0.02,0.0045,0,0.031,0,0.00159,0.0402,0.002,0.016,0.00173,0.00281,0,0.0462,1.64,0.52,0.002,0.519,0,0.00835
"521",2006-03-21,0.021,0.0015,0,0.00877,0,0.127,0.001,0.00398,0.0995,0.0058,0.063,0.00502,0.016,0.00333,0.0696,1.73,0.541,0.0048,1.72,0.00352,0.0399
"522",2006-03-24,0.011,0,0.018,0.00408,0,0.073,0,0.00263,0.07,0.0067,0.005,0.0031,0.0084,0.00169,0.0417,1.35,0.431,0.003,1.02,0.00324,0.0209
"523",2006-03-27,0.018,0,0.013,0.00502,0,0.066,0,0.00328,0.0789,0.005,0.012,0.00272,0.0061,0.00225,0.0887,1.18,0.351,0.0046,0.514,0.00206,0.016
"524",2006-03-30,0,0.00177,0.0148,0.005,0,0.127,0,0.0085,0.196,0.0045,0,0.00439,0.0127,0.00192,0.152,7.09,2.31,0.0035,6.32,0.0104,0.0346
"525",2006-04-02,0,0.00077,0.001,0.00136,0,0.037,0.001,0.00272,0.0493,0.001,0,0,0.0022,0,0.05,1.74,0.564,0.001,0.258,0,0.00985
"526",2006-04-05,0,0.00098,0.0046,0.0019,0,0.076,0.001,0.0032,0.0787,0.0031,0,0.0042,0.00874,0,0.0514,2.16,0.81,0,1.61,0.001,0.0212
