"Date","aluminum","ammonium ion","antimony","arsenic","barium","bromine","cadmium","calcium","chlorine","chromium","cobalt","copper","elemental carbon","iron","lead","magnesium","manganese","nickel","organic carbon","potassium ion","selenium","silicon","sodium","sulfur","titanium","total nitrate","vanadium","zinc"
"2007-01-03",0.0246,1.35,0,0,0,0.00418,0,0.126,0.0233,0.003,0.00115,0.00802,NA,0.171,0.0069,0.0112,0.00585,0.0164,NA,0.0347,0.00156,0.0743,0.073,0.891,0,1.52,0.0102,0.059
"2007-01-06",0.0132,0.715,0,0,0,0.00105,0,0.0137,0.003,0,0,0.00252,NA,0.042,0.004,0,0.00183,0.0027,NA,0,0,0.004,0.032,0.726,0,0.469,0.0042,0.0098
"2007-01-12",0.0189,1.91,0,0.00038,0,0.00724,0,0.127,0.197,0,0.00136,0.00824,NA,0.165,0.0108,0.0115,0.0113,0.0167,NA,0.0733,0.0022,0.0755,0.1,1.1,0,3.14,0.0095,0.0897
"2007-01-15",0.0241,2.01,0,0.00212,0,0.00281,0.001,0.079,0.196,0,0,0.00787,NA,0.135,0.005,0.0063,0.00632,0.0111,NA,0,0.00089,0.0291,0.082,1.63,0,1.77,0.0109,0.0421
"2007-01-18",0.0302,2.58,0.01,0,0,0.00452,0,0.13,0.402,0.001,0.00266,0.00811,NA,0.143,0.0071,0.0074,0.00628,0.0176,NA,0.054,0,0.0663,0.085,1.18,0,4.23,0.0055,0.0631
"2007-01-21",0.0326,0.892,0,0.00093,0,0.00097,0,0.107,0.015,0,0.00126,0.00446,NA,0.0809,0.005,0.0094,0.00704,0.0192,NA,0.0411,0.001,0.043,0.093,0.651,0,1.46,0.0093,0.0433
"2007-01-24",0.0151,2.54,0,0,0,0.00392,0,0.105,0.0106,0,0.00217,0.00437,NA,0.0941,0.0053,0.004,0.00524,0.0183,NA,0,0.00138,0.0531,0.034,1.65,0,3.26,0.0024,0.038
"2007-01-27",0.042,2.49,0,0,0.009,0.00614,0,0.153,0.388,0,0.00236,0.00894,NA,0.15,0.0101,0.002,0.00875,0.0229,NA,0.0661,0.00183,0.0753,0.065,1.13,0,4.73,0.0068,0.0659
"2007-01-30",0.0236,2.82,0.001,0.00152,0,0.00544,0,0.103,0.0576,0,0.00167,0.00662,NA,0.115,0.0055,0.0088,0.00621,0.0157,NA,0.0685,0.00412,0.072,0.068,1.27,0,5.11,0.0048,0.0436
"2007-02-02",0.0179,4.71,0,0.00074,0,0.0123,0,0.075,0.651,0.001,0.00071,0.00684,NA,0.108,0.0035,0.0069,0.00431,0.0108,NA,0.0775,0.00241,0.0742,0.029,2.41,0,8.16,0.0039,0.0435
"2007-02-05",0.0217,1.04,0,0.00148,0,0.00732,0,0.114,0.342,0,0.00147,0.00358,NA,0.0827,0.003,0.035,0.00699,0.0233,NA,0.0418,0.00156,0.0464,0.249,0.818,0,1.71,0.0094,0.0471
"2007-02-08",0.0354,1.8,0,0.00181,0,0.00454,0,0.0927,0.033,0,0.00142,0.00424,NA,0.0927,0.005,0.0104,0.007,0.017,NA,0.0439,0.0033,0.0662,0.128,0.908,0,3.25,0.0079,0.0337
"2007-02-11",0.0302,2.36,0,0.00203,0,0.00596,0,0.11,0.103,0,0.00217,0.00417,NA,0.0872,0.003,0.0117,0.00779,0.0203,NA,0,0.00085,0.0618,0.122,1.23,0,4.11,0.0103,0.0317
"2007-02-14",0.002,0.735,0,0.00089,0,0.00403,0.002,0.0442,0.121,0,0.00116,0.00215,NA,0.0287,0.005,0.0192,0.00305,0.0106,NA,0.0386,0,0.0179,0.184,0.618,0,1.15,0.0061,0.0198
"2007-02-17",0.0463,2.29,0,0.00269,0,0.00775,0.003,0.104,0.067,0,0,0.00606,NA,0.1,0.002,0.0131,0.0066,0.0169,NA,0,0.00587,0.0794,0.207,1.18,0,4.5,0.0139,0.0431
"2007-02-20",0.0566,3.06,0,0.00275,0,0.00988,0.003,0.149,0.229,0,0,0.00836,NA,0.199,0.009,0.0204,0.0122,0.022,NA,0.101,0.00422,0.095,0.203,1.54,0,5.03,0.0199,0.0839
"2007-02-23",0.0234,0.624,0.006,0,0.005,0.00212,0.001,0.0574,0,0,0,0.00118,NA,0.0564,0.001,0.004,0.0028,0.00982,NA,0,0,0.0465,0.052,0.469,0.0028,1.07,0.00156,0.0173
"2007-02-26",0.0415,1.8,0,0.00052,0,0.00467,0,0.053,0.0425,0,0.0011,0.00884,NA,0.0575,0.0225,0,0.00283,0.00741,NA,0,0,0.0679,0.05,1.04,0.001,2.66,0.0045,0.0401
"2007-03-01",0.0417,1.86,0.006,0.001,0.008,0.00434,0,0.074,0,0.00085,0,0.00382,NA,0.101,0.001,0.0314,0.002,0.00854,NA,0,0.001,0.0538,0.011,0.891,0.0058,3.59,0.00392,0.0306
"2007-03-04",0.009,0.913,0,0.00043,0,0.00146,0,0.048,0.0066,0,0,0.00216,NA,0.0421,0,0,0.00155,0.00777,NA,0,0,0.0247,0.019,0.869,0.001,0.652,0.0019,0.0164
"2007-03-07",0.0203,2.48,0,0.00071,0.0151,0.00878,0,0.175,0.246,0,0.00271,0.00824,NA,0.143,0.0057,0,0.0137,0.0345,NA,0.0514,0.00164,0.0749,0.134,1.46,0.0053,4.07,0.012,0.0722
"2007-03-10",0.0142,2.31,0,0.00115,0,0.0101,0,0.102,0.639,0.001,0.00087,0.00787,NA,0.15,0.003,0.0179,0.0039,0.012,NA,0,0,0.048,0.311,1.67,0.0068,2.27,0.006,0.0366
"2007-03-13",0.025,3.23,0,0.00173,0,0.00715,0,0.129,0.534,0.001,0.00077,0.00727,NA,0.133,0.0045,0.0104,0.00489,0.0157,NA,0.0807,0.0013,0.0608,0.21,1.72,0.003,4.57,0.0127,0.0514
"2007-03-16",0,0.498,0,0,0,0.00397,0,0.02,0.152,0,0,0.00114,NA,0.0153,0.0022,0.0071,0.00087,0.00156,NA,0.0382,0,0.0153,0.146,0.542,0.002,0.794,0.001,0.00785
"2007-03-19",0.027,1.21,0.002,0.001,0.005,0.00557,0,0.0927,0.196,0,0,0.00288,NA,0.0859,0.0035,0.0109,0.0042,0.0115,NA,0.04,0.001,0.0454,0.164,0.915,0.0042,1.54,0.00439,0.0394
"2007-03-22",0.0401,2.75,0,0.00248,0,0.0113,0,0.0994,1.05,0,0.00055,0.0047,NA,0.111,0.002,0.0726,0.00431,0.0107,NA,0.0447,0.00105,0.0897,0.528,1.8,0.0065,2.27,0.0135,0.0282
"2007-03-25",0,1.29,0,0,0,0.00261,0.003,0.0352,0.027,0.001,0,0.00253,NA,0.0329,0.002,0.002,0.00134,0.00386,NA,0,0.001,0.0097,0.077,0.916,0.0027,1.65,0.0032,0.0167
"2007-03-28",NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.438,NA,NA
"2007-03-31",0.0085,0.533,0,0,0,0.00135,0,0.0563,0.022,0,0,0.0033,NA,0.0542,0.002,0.0104,0.00118,0.00505,NA,0.03,0,0.042,0.071,0.403,0.0035,0.915,0.0064,0.02
"2007-04-03",0,3.59,0,0.00074,0,0.00197,0,0.061,0.0262,0,0.00118,0.00492,NA,0.0761,0.0024,0.001,0.00291,0.00828,NA,0,0,0.0339,0.058,1.88,0.002,5.66,0.0041,0.0321
"2007-04-05",0.0104,1.05,0,0.00141,0,0.00268,0,0.0463,0.018,0,0.00069,0.00234,NA,0.0572,0,0.0054,0.00166,0.00681,NA,0,0,0.0291,0.047,0.858,0.0035,0.962,0.0029,0.0165
"2007-04-09",0.0094,1,0,0,0,0.00211,0,0.057,0.0041,0,0.00097,0.00251,NA,0.0581,0.001,0.0104,0.00303,0.00938,NA,0,0,0.0402,0.034,0.892,0.0022,0.512,0.0017,0.016
"2007-04-12",0.0179,1.7,0,0.00073,0,0.00181,0.002,0.0372,0.077,0,0,0.00262,NA,0.055,0.002,0.004,0.00123,0.00578,NA,0,0.001,0.0376,0.092,1.07,0.0029,2.12,0.0047,0.0144
"2007-04-15",0.0255,1.01,0,0.00083,0,0.00811,0,0.0492,0.494,0,0,0.00189,NA,0.0274,0.004,0.0359,0.00161,0.00445,NA,0.0375,0,0.0544,0.309,1.09,0.001,0.957,0.007,0.0147
"2007-04-18",0.0057,NA,0,0,0,0,0,0.0296,0.007,0,0,0.00193,NA,0.0429,0,0,0.00119,0.00321,NA,NA,0,0.0164,0.032,0.318,0.0026,NA,0.0025,0.0106
"2007-04-21",0.0694,1.3,0,0.00153,0,0.00476,0,0.122,0.027,0,0,0.0115,NA,0.224,0.004,0.0173,0.00422,0.0127,NA,0.049,0,0.136,0.171,0.796,0.0136,2.17,0.0127,0.0399
"2007-04-24",0.043,1.28,0,0,0,0.00246,0,0.061,0.008,0,0.00098,0.00363,NA,0.11,0.0021,0.0189,0.00247,0.00506,NA,0,0,0.115,0.014,1.17,0.0028,0.374,0.003,0.0148
"2007-04-27",0.0118,1.93,0,0,0.006,0.00165,0.003,0.0495,0.0047,0,0,0.00283,NA,0.0729,0.002,0,0.0019,0.00453,NA,0,0,0.0243,0.074,0.88,0.0043,3.53,0.00246,0.0169
"2007-04-30",0.034,0.769,0,0.00115,0,0.0022,0,0.071,0.0066,0,0.00063,0.00487,NA,0.118,0.0023,0.0151,0.00276,0.00686,NA,0,0,0.0995,0.021,0.772,0.0061,0.415,0.0018,0.0169
"2007-05-03",0.016,0.408,0,0.00048,0,0.00151,0,0.052,0.0053,0,0,0.00585,NA,0.117,0.0016,0.0104,0.00176,0.00448,NA,0,0,0.0566,0.044,0.379,0.0047,0.466,0.0035,0.0191
"2007-05-06",0.0132,0.329,0.004,0,0,0.0011,0,0.0208,0.044,0,0,0.00137,NA,0.0268,0.001,0,0,0.00176,NA,0,0.001,0.0319,0.1,0.341,0.0034,0.253,0.0017,0.0054
"2007-05-09",0.004,0.625,0,0,0,0.00208,0,0.0479,0.056,0,0,0.00383,NA,0.103,0.002,0.0079,0.00261,0.00536,NA,0,0,0.032,0.241,0.533,0.0052,1.08,0.0102,0.0148
"2007-05-12",0.0231,1.16,0,0.00076,0,0.00118,0,0.0303,0.027,0,0,0.0033,NA,0.0654,0.001,0,0,0.00286,NA,0.0425,0,0.0388,0.07,1.02,0.0033,1.13,0.0042,0.011
"2007-05-15",0.0552,2.25,0,0.00078,0,0.00613,0,0.0459,0.045,0,0,0.00295,NA,0.0866,0.003,0.002,0.00229,0.00231,NA,0.0423,0.00092,0.108,0.067,1.94,0.0068,0.635,0.006,0.0147
"2007-05-18",0,0.35,0,0.00039,0,0.00106,0,0.007,0.003,0,0.00059,0.00115,NA,0.0269,0.0013,0,0.001,0.00069,NA,0,0,0.0122,0.021,0.329,0.001,0.321,0,0.00572
"2007-05-21",0.0127,0.564,0.001,0.001,0.002,0.00113,0.002,0.0393,0,0.001,0,0.00151,NA,0.051,0.001,0.003,0.001,0.00222,NA,0,0,0.033,0.012,0.485,0.0027,0.592,0.00165,0.00897
"2007-05-24",0.0685,1.91,0,0,0,0.00407,0,0.0541,0.042,0,0,0.005,NA,0.144,0.002,0.003,0.00295,0.00485,NA,0.0384,0,0.126,0.072,1.7,0.0073,0.917,0.0094,0.0165
"2007-05-27",0.0435,2.01,0,0.00107,0,0.0037,0,0.0495,0.045,0.001,0,0.00452,NA,0.0989,0.001,0.003,0.00122,0.00285,NA,0.0562,0,0.112,0.041,1.99,0.0061,0.763,0.0069,0.0113
"2007-05-30",0.0236,1.51,0,0.00046,0,0.00438,0,0.049,0.007,0.001,0.00081,0.00523,NA,0.139,0,0,0.00191,0.00403,NA,0,0,0.0688,0.01,1.12,0.0072,1.29,0.004,0.015
"2007-06-02",0.0335,3.55,0,0.00079,0.0132,0.0051,0,0.055,0.0385,0,0,0.00624,NA,0.106,0.001,0.017,0.00103,0.00411,NA,0.0499,0,0.138,0.089,2.95,0.0069,1.48,0.006,0.0161
"2007-06-05",0,NA,0,0,0,0.00305,0.001,0.04,0.0131,0.001,0,0.00388,NA,0.0825,0.0024,0,0.00167,0.0034,NA,NA,0.00162,0.0547,0.071,2.42,0.0046,NA,0.0017,0.0181
"2007-06-08",0,5.21,0,0.00138,0,0.005,0,0.052,0.0295,0.001,0,0.00403,NA,0.11,0,0.0071,0.00209,0.00678,NA,0.0562,0.00272,0.0845,0.028,4.22,0.0048,3.19,0.0101,0.0171
"2007-06-11",0,0.876,0,0,0,0.00209,0,0.049,0.0096,0.001,0.00081,0.0061,NA,0.139,0.001,0.004,0.0015,0.00393,NA,0.0296,0,0.068,0.034,0.836,0.0072,0.711,0.001,0.0137
"2007-06-14",0.0071,0.48,0,0,0,0.00095,0,0.014,0.018,0.001,0,0.0036,NA,0.0624,0.001,0,0,6e-04,NA,0,0,0.0269,0.067,0.701,0.0028,0.363,0.001,0.005
"2007-06-17",0,3.34,0,0.00199,0,0.00466,0,0.044,0.0178,0,0.00086,0.00583,NA,0.0974,0.0026,0.0156,0.00238,0.00416,NA,0.0653,0.00134,0.0774,0,2.93,0.0042,0.936,0.003,0.0196
"2007-06-20",0.0161,1.54,0,0.00067,0,0.00189,0,0.0516,0.025,0,0.00063,0.00412,NA,0.0897,0,0,0.00147,0.00461,NA,0,0.00097,0.0608,0.014,1.26,0.001,1.37,0.0063,0.0162
"2007-06-23",0.005,0.148,0,0,0,0.00108,0,0.0274,0.004,0,0,0.00273,NA,0.0598,0,0,0,0.00135,NA,0,0,0.0435,0.005,0.167,0.0043,0.191,0.0017,0.0052
"2007-06-26",0.0727,5.8,0,0.00103,0,0.00705,0,0.0655,0.094,0.001,0,0.00611,NA,0.163,0.003,0.0091,0.00286,0.00706,NA,0.0711,0.00196,0.126,0.084,4.53,0.0057,2.42,0.0141,0.0236
"2007-06-29",0.0085,0.166,0,0.00083,0,0.00103,0,0.031,0.0059,0,0.00071,0.00373,NA,0.077,0,0,0.00156,0.00198,NA,0,0,0.0564,0,0.558,0.0047,0.298,0.001,0.00953
"2007-07-02",0.009,0.166,0,0,0,0.00086,0,0.0299,0.005,0,0,0.00293,NA,0.0568,0,0,0.00097,0.00223,NA,0,0,0.0289,0.006,0.192,0,0.229,0.0019,0.0104
"2007-07-05",0.0288,2.82,0,0.00141,0,0.00389,0,0.039,0.056,0,0,0.00949,NA,0.103,0,0.0189,0,0.0044,NA,0.195,0.001,0.0521,0.149,2.37,0.0029,1.94,0.0084,0.0173
"2007-07-08",0.0486,5.13,0,0,0,0.00486,0,0.0307,0.085,0,0,0.0104,NA,0.079,0.007,0.003,0.00137,0.00492,NA,0.216,0.00169,0.0543,0.029,4.2,0.002,1.15,0.0095,0.0185
"2007-07-11",0.0118,1.83,0,0.00115,0,0.00145,0,0.041,0.0083,0,0.00068,0.00253,NA,0.0723,0,0,0.00153,0.00459,NA,0,0,0.1,0.037,1.6,0.0053,0.823,0.0077,0.00927
"2007-07-14",0.0354,3.2,0,0.0011,0,0.00482,0,0.055,0.0162,0,0,0.004,NA,0.0913,0.005,0,0.00247,0.0033,NA,0.021,0.0018,0.068,0.049,2.84,0.01,0.573,0.0038,0.0142
"2007-07-17",0.023,NA,0,0.0019,0,0.0036,0,0.0448,0.0761,0,0,0.002,NA,0.092,0,0.002,0.0018,0.0037,NA,NA,0,0.046,0.068,2.88,0.002,NA,0.0065,0.0116
"2007-07-20",0.03,1.04,0,0.001,0,0.0023,0.019,0.0433,0.0112,0.008,0,0.0035,NA,0.0938,0.002,0,0.001,0.0042,NA,0,0.001,0.057,0.022,1.01,0.001,0.41,0,0.0093
"2007-07-23",0,0.329,0,0,0,0,0,0.009,0.0338,0,0.001,0.003,NA,0.0361,0,0,0,0.001,NA,0.083,0.001,0.0184,0.034,0.359,0.002,0.571,0.002,0.005
"2007-07-26",0.011,1.13,0.006,0.001,0,0.0024,0,0.0377,0,0,0.001,0.003,NA,0.0587,0,0.011,0.001,0.0044,NA,0,0.001,0.0599,0.303,1.05,0.003,0.799,0.001,0.01
"2007-07-29",0.043,5.97,0.029,0,0,0.0063,0,0.0415,0.0295,0.001,0.001,0.0061,NA,0.103,0.0047,0.005,0.0031,0.0048,NA,0.066,0.002,0.062,0.084,4.11,0.001,3.22,0.0068,0.0161
"2007-08-01",NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196,NA,NA,NA,NA,NA,1.37,NA,NA
"2007-08-04",0.033,2.9,0,0,0,0.0048,0,0.0565,0.062,0.0026,0,0.0054,NA,0.119,0,0,0.002,0.0066,NA,0.111,0.001,0.066,0.02,2.7,0.0057,1.42,0.007,0.0192
"2007-08-07",0.022,7.35,0,0,0,0.0047,0.001,0.0449,0.022,0,0.001,0.0049,NA,0.128,0.0036,0,0.0022,0.0045,NA,0.052,0.002,0.064,0.05,5.6,0,2.45,0.0072,0.0231
"2007-08-10",0,0.109,0.003,0,0,0.0015,0.003,0.0148,0.0133,0,0,0.002,NA,0.0241,0,0,0,0.001,NA,0,0,0,0.056,0.13,0,0.259,0,0.0036
"2007-08-13",0,1.51,0,0,0,0,0,0.0309,0.001,0,0,0.0034,NA,0.0705,0,0.006,0,0.0034,NA,0.045,0.001,0.0431,0,1.45,0.0056,0.398,0,0.0122
"2007-08-16",0,3.67,0,0,0,0.0021,0,0.0585,0.064,0,0,0.0054,NA,0.119,0.004,0,0.001,0.0048,NA,0.081,0.001,0.073,0.099,2.86,0.0065,1.71,0.009,0.0174
"2007-08-19",0,0.549,0.004,0,0,0.002,0,0.028,0,0.001,0,0.0026,NA,0.0596,0.002,0,0,0.004,NA,0.088,0.001,0.006,0,0.467,0,0.6,0.0046,0.0063
"2007-08-22",0,0.259,0,0.0021,0,0.0013,0,0.0127,0.002,0,0,0.0045,NA,0.0586,0,0,0,0.001,NA,0,0,0.014,0.031,0.249,0,0.398,0,0.0034
"2007-08-25",0.002,5.7,0,0.001,0,0.0043,0,0.0243,0.013,0.0175,0.0022,0.0074,NA,0.129,0,0.02,0.002,0.0095,NA,0,0.0024,0.0659,0,4.24,0,2.56,0.005,0.0131
"2007-08-28",0.009,0.706,0,0.001,0,0.001,0,0.0364,0.011,0,0.001,0.0046,NA,0.128,0,0,0,0.0061,NA,0,0,0.043,0,0.595,0.004,0.784,0.01,0.0153
"2007-08-31",0.021,2.4,0,0,0,0.001,0,0.0289,0.0409,0.001,0,0.0038,NA,0.0912,0,0,0,0.0021,NA,0,0.001,0.036,0,2.12,0.0058,1.39,0.002,0.0123
"2007-09-03",0,2.9,0,0.00191,0,0.0013,0,0.0232,0.005,0,0,0.0044,NA,0.0615,0,0,0.0023,0.0043,NA,0.087,0,0.0403,0,2.89,0,0.519,0.0062,0.018
"2007-09-06",0,0.736,0,0,0,0.001,0,0.0285,0.017,0,0,0.002,NA,0.0689,0,0,0,0.0027,NA,0,0,0.037,0,0.702,0.002,0.462,0.005,0.0105
"2007-09-09",0,0.411,0,0,0,0.002,0,0.0147,0.071,0,0.001,0.0026,NA,0.0317,0,0,0,0.0031,NA,0,0,0.0141,0.065,0.562,0,0.463,0.003,0.0083
"2007-09-12",0,0.52,0,0,0,0,0,0.0175,0,0,0.001,0.003,NA,0.0656,0.002,0,0.001,0.0016,NA,0,0,0.024,0,0.475,0,0.202,0,0.0088
"2007-09-15",0,0.734,0,0,0,0,0,0.0116,0,0,0,0.002,NA,0.0411,0,0,0,0,NA,0,0.001,0.021,0.014,0.433,0,0.95,0.001,0.005
"2007-09-18",0.002,0.53,0,0,0.015,0.002,0.003,0.0278,0,0,0,0.003,NA,0.0861,0.003,0.013,0.002,0.003,NA,0,0,0.027,0.188,0.436,0.0068,0.55,0.002,0.009
"2007-09-21",0.014,4.38,0,0,0,0.0054,0,0.0553,0.0171,0.003,0,0.0092,NA,0.219,0.0035,0,0.0031,0.005,NA,0.066,0.001,0.072,0.06,2.7,0.005,5,0.0052,0.0264
"2007-09-24",0,0.264,0,0,0,0,0,0.0266,0,0,0,0.002,NA,0.0768,0,0.004,0,0.0033,NA,0.047,0,0.031,0.03,0.291,0,0.191,0.003,0.0084
"2007-09-27",0.016,2.1,0,0,0,0.0046,0,0.0225,0.0184,0,0,0,NA,0.0592,0,0,0.001,0.0067,NA,0,0.001,0.028,0.146,1.76,0,1.27,0.005,0.0073
"2007-09-30",0,0.404,0,0.00221,0,0,0,0.0152,0,0.001,0,0.0036,NA,0.04,0,0,0,0.001,NA,0.051,0,0.007,0,0.414,0,0.349,0,0.0085
"2007-10-03",0,1.29,0,0.001,0,0.0036,0,0.0196,0,0,0,0.0029,NA,0.0741,0,0,0,0.002,NA,0.049,0,0.024,0.164,0.997,0.001,1.48,0.002,0.0083
"2007-10-06",0.014,5.54,0,0,0,0.0046,0,0.0425,0.0188,0.003,0,0.008,NA,0.193,0.0028,0,0.0028,0.009,NA,0,0.001,0.083,0.058,3.16,0.002,4.62,0.0188,0.0193
"2007-10-09",0,1.89,0,0,0,0.0032,0,0.0429,0.0369,0,0.001,0.003,NA,0.0716,0.0054,0,0.001,0.004,NA,0.057,0,0.053,0.075,1.86,0.0047,0.588,0.005,0.0119
"2007-10-12",0,0.302,0.002,0,0,0.001,0,0.0092,0.01,0.001,0,0.0035,NA,0.0396,0,0,0,0.0012,NA,0,0,0.021,0,0.28,0.003,0.238,0.003,0.0173
"2007-10-15",0,0.878,0,0,0,0.001,0,0.0537,0.0158,0,0,0.0061,NA,0.114,0.001,0,0.001,0.0065,NA,0.054,0,0.034,0,0.69,0.0055,0.864,0.002,0.0464
"2007-10-18",0.007,3.59,0,0.001,0,0.0048,0,0.0368,0.0214,0,0.001,0.0033,NA,0.104,0.003,0,0.0025,0.004,NA,0.027,0.002,0.058,0.104,2.26,0,3.73,0.0133,0.0202
"2007-10-21",0.027,1.62,0.011,0.001,0,0.0024,0,0.0451,0,0,0,0.0037,NA,0.0876,0.001,0,0.0027,0.0027,NA,0.067,0.001,0.035,0,1.3,0,0.69,0.0046,0.0235
"2007-10-24",0.017,0.305,0.003,0,0,0,0,0.018,0,0.001,0,0.0038,NA,0.0598,0.001,0.009,0,0.0069,NA,0,0,0.015,0.092,0.233,0,0.614,0.002,0.0117
"2007-10-27",0,1.09,0,0,0,0,0,0.0246,0.0532,0,0,0.0024,NA,0.0466,0,0,0,0.0026,NA,0.062,0,0.03,0.1,0.897,0.003,0.815,0.003,0.0068
"2007-10-30",0.016,2.39,0,0,0,0.0048,0,0.108,0.0085,0.001,0.001,0.0134,NA,0.185,0.0108,0,0.0051,0.0138,NA,0.085,0.001,0.101,0.117,1.07,0,3.98,0.0099,0.0781
"2007-11-02",0,0.347,0,0,0,0,0,0.0204,0.009,0,0,0.0022,NA,0.0548,0,0,0,0.001,NA,0,0,0.016,0,0.286,0,0.336,0.001,0.0087
"2007-11-05",0.036,2.13,0,0,0,0.003,0,0.0828,0.0356,0.001,0,0.0048,NA,0.122,0.003,0,0.001,0.0087,NA,0.095,0,0.101,0.019,1.11,0.0078,2.41,0.005,0.0501
"2007-11-08",0.013,1.4,0,0,0,0,0,0.0818,0.017,0,0,0.0074,NA,0.102,0.0066,0,0.001,0.0096,NA,0,0,0.056,0.019,0.639,0.002,2.41,0.005,0.068
"2007-11-11",0.022,1.21,0,0.001,0,0.001,0,0.0471,0.001,0.001,0.001,0.0077,NA,0.103,0,0,0.001,0.0072,NA,0.053,0.001,0.042,0.043,0.804,0,1.24,0,0.0443
"2007-11-14",0,3.81,0,0,0,0.0044,0,0.211,0.343,0,0,0.0191,NA,0.37,0.0083,0,0.0103,0.0205,NA,0.09,0,0.139,0.041,2.3,0.006,4.83,0.0178,0.139
"2007-11-17",0,1.45,0,0,0,0.0029,0,0.054,0.013,0,0,0.0051,NA,0.0682,0,0,0,0.0089,NA,0,0.001,0.037,0,0.638,0,2.07,0.005,0.032
"2007-11-20",0.035,1.59,0.002,0,0.009,0.0023,0.002,0.0634,0.005,0,0,0.0047,NA,0.101,0,0.014,0.002,0.0105,NA,0.063,0,0.035,0.211,0.825,0.0041,2.41,0.002,0.0449
"2007-11-23",0,0.691,0.007,0,0.005,0,0,0.0222,0,0,0,0,NA,0.0222,0.003,0,0,0.0022,NA,0,0,0.0222,0.115,0.27,0.001,0.366,0,0.01
"2007-11-26",0.038,1.66,0.009,0,0,0.0043,0.001,0.0645,0,0,0,0.002,NA,0.0727,0,0,0.0041,0.0094,NA,0.072,0.002,0.014,0.041,1.01,0.0051,2.37,0.0083,0.0395
"2007-11-29",0,1.5,0,0.00175,0,0.0026,0,0.077,0.0256,0,0.001,0.0062,NA,0.107,0,0,0.0053,0.0096,NA,0.055,0.001,0.0557,0,0.74,0.001,2.58,0.0048,0.0555
"2007-12-02",0,1.42,0,0.001,0,0.0029,0,0.0374,0.225,0,0,0.002,NA,0.0446,0,0,0.001,0.0048,NA,0.079,0,0.031,0.054,0.744,0,2.81,0.001,0.0257
"2007-12-05",0,1.45,0,0.001,0,0.0026,0,0.0757,0.0508,0,0,0.0049,NA,0.0798,0,0.031,0.005,0.015,NA,0,0.001,0.038,0,0.655,0.004,2.49,0.008,0.0455
"2007-12-08",0,5.37,0.027,0,0,0.0092,0,0.0827,0.362,0.001,0.0017,0.0085,NA,0.118,0.0055,0,0.0076,0.0142,NA,0.137,0.0019,0.0648,0,1.96,0.002,9.19,0.0116,0.0711
"2007-12-11",0,2.37,0,0,0,0.0017,0,0.091,0.0658,0,0.0015,0.0038,NA,0.0583,0,0,0.002,0.0077,NA,0.073,0,0.0322,0,1.21,0,4.23,0.0041,0.0368
"2007-12-14",0.009,3.33,0,0.00315,0,0.003,0,0.132,0.0931,0.001,0.0015,0.0113,NA,0.173,0.001,0,0.0076,0.0188,NA,0.081,0,0.0747,0,1.65,0,5.42,0.0095,0.0903
"2007-12-17",0.011,0.562,0,0,0.006,0.002,0,0.0506,0,0,0.002,0.002,NA,0.0332,0.002,0.024,0.002,0.0104,NA,0,0,0.0249,0.066,0.39,0.0039,0.403,0.002,0.022
"2007-12-20",0,4.55,0,0,0,0.0042,0,0.0572,0.337,0,0.0017,0.0052,NA,0.0903,0.0048,0,0.0045,0.0093,NA,0.075,0.0022,0.0481,0,1.39,0,7.73,0.003,0.047
"2007-12-23",0.006,0.786,0,0,0.002,0.0047,0,0.0504,0.721,0,0,0.003,NA,0.0278,0.001,0.071,0,0.0046,NA,0.076,0,0.0181,0.934,0.496,0.002,0.848,0.001,0.014
"2007-12-26",0,2.7,0,0,0,0.0028,0,0.0633,0.0724,0,0.0016,0.0079,NA,0.0844,0.001,0,0.0033,0.0097,NA,0.081,0,0.0314,0,1.52,0,2.62,0.0041,0.0546
"2007-12-29",0,1.6,0.013,0,0,0.0017,0,0.0505,0.002,0,0,0.0027,NA,0.0563,0,0,0.001,0.0076,NA,0.062,0,0.0429,0,1.16,0,1.31,0.0065,0.0246
"2008-01-01",0,2.25,0,0.00175,0,0.0061,0,0.0554,0.0125,0,0,0.0071,NA,0.0639,0.0031,0,0.002,0.0075,NA,0.147,0,0.0349,0,1.54,0,2.73,0.002,0.0354
"2008-01-04",0.01,2.47,0,0.00407,0,0.0047,0,0.131,0.148,0,0.002,0.0087,NA,0.13,0.0028,0,0.0102,0.0234,NA,0.084,0,0.074,0,1.13,0,4.05,0.0144,0.0837
"2008-01-07",0.023,3.84,0,0.00105,0,0.0128,0,0.15,0.52,0,0.0015,0.0138,NA,0.24,0.007,0,0.0116,0.019,NA,0.107,0.001,0.0863,0.05,1.73,0.004,6.63,0.0139,0.0961
"2008-01-10",0.016,1.4,0,0,0,0,0,0.0634,0.0121,0.001,0.001,0.0057,NA,0.114,0.002,0,0.0036,0.0088,NA,0,0,0.042,0.032,0.522,0,3.15,0,0.0354
"2008-01-13",0,1.23,0,0,0,0.0029,0,0.0351,0.0253,0,0,0.0043,NA,0.053,0,0,0,0.0047,NA,0,0,0.0105,0,0.875,0,1.38,0.001,0.0191
