"Date","aluminum","ammonium ion","antimony","arsenic","barium","bromine","cadmium","calcium","chlorine","chromium","cobalt","copper","elemental carbon","iron","lead","magnesium","manganese","nickel","organic carbon","potassium ion","selenium","silicon","sodium","sulfur","titanium","total nitrate","vanadium","zinc"
"2005-08-26",0.0397,0.74,0.005,0,0.011,0.00345,0,0.0933,0,0,0,0.005145,NA,0.15845,0.00425,0.0025,0.00455,0.009,NA,0.0514,0.0019,0.10225,0.1128,1.07,0.0096,0.80135,0.0065,0.023
"2005-08-29",0.0051,2.41,0.021,5e-04,0.11,0.00299,0.003,0.05705,0,8e-04,0,0.0036,NA,0.10185,0.00465,0,0.004025,0.007065,NA,0,0.002,0.0325,0.25375,1.8071,0.00615,1.64365,0.0055,0.02955
"2005-09-01",0.004,1.27,0,0,0,0.00121,0.001,0.0398,0,0.00095,0,0.003,NA,0.074,0.0033,0,0.002095,0.002115,NA,0,5e-04,0.02725,0.016,1.4832,0.0032,0.1647,0.00145,0.0185
"2005-09-04",0.00575,0.532,0.0091,5e-04,0.001,0.001,0.002,0.044,0,0,0,0.001875,NA,0.05255,0.002,0.0035,0.001,0.003145,NA,0.0262,0.001,0.03535,0.0015,0.6441,0.0053,0.14435,0.00185,0.019
"2005-09-07",0.01445,0.616,0,5e-04,0,0.00325,0,0.07655,0,0,0,0.00465,NA,0.1652,0.00615,0.01475,0.0032,0.007115,NA,0.0309,5e-04,0.06395,0.1165,0.569,0.00665,0.80935,0.005055,0.0291
"2005-09-10",0.0108,0.669,0.015,0,0,0.00177,0,0.0697,0,0.00295,0,0.0037,NA,0.1264,0.00285,0,0.003405,0.0064,NA,0,5e-04,0.03765,5e-04,0.65835,0.00715,0.4483,0.00605,0.0233
"2005-09-13",0.05245,8.11,0,0.002285,0,0.00722,0,0.1507,0.00685,0.002,0,0.0098,NA,0.27455,0.00675,0.001,0.00657,0.0124,NA,0.078,0.002985,0.23645,0.0445,4.66025,0.0164,1.27115,0.00745,0.0489
"2005-09-16",0.0255,1.33,0,0.00045,0,0.00167,0.0067,0.0627,0,0.00125,0,0.0026,NA,0.11315,0.00185,0.0145,0.001795,0.00623,NA,0.0359,5e-04,0.13795,0.24865,1.2443,0.0073,0.9606,0.00545,0.0164
"2005-09-19",0.0092,2.21,0.015,0.00065,0,0.00228,0,0.079,0,0.0011,0,0.00625,NA,0.1592,0.0035,0,0.003725,0.00788,NA,0.0356,0.001,0.0443,0.0175,2.022,0.0087,0.85145,0.0061,0.03145
"2005-09-22",0.01995,1.73,0.006,4e-04,0,0.003515,0,0.1237,0,0.00195,0,0.0084,NA,0.18275,0.00535,0,0.00562,0.0138,NA,0.0404,0.00175,0.0838,0.0145,1.6675,0.01075,0.8564,0.0086,0.0285
"2005-09-25",0.0043,0.221,0,0,0.0053,0.002615,0,0.0638,0.0236,0,0,0.004055,NA,0.0679,0.0023,0.0055,0.00161,0.00438,NA,0,0.000305,0.0295,0.202,0.36535,0.0022,0.39585,0.0044,0.008745
"2005-09-28",0.002,0.355,0,0,0.014,0.0026,0,0.05895,0,0,0.00075,0.002245,NA,0.0951,0.0025,0,0.00235,0.004535,NA,0,0,0.04435,0.055,0.401,0.00435,0.23865,0.00242,0.0216
"2005-10-01",0.04065,2.24,0.005,0,0.018,0.0031,0.003,0.1001,0,0,0,0.0097,NA,0.1892,0.01145,5e-04,0.0093,0.01855,NA,0.0523,0.00195,0.0903,0.0335,1.02385,0.00845,3.7828,0.0164,0.0396
"2005-10-04",0.0333,1.68,0.008,0,0.01,0.00275,0,0.0883,0,0.001255,0,0.00433,NA,0.15205,0.0032,0.02105,0.0047,0.0118,NA,0,5e-04,0.08855,0.1503,1.27775,0.0068,1.84745,0.0086,0.02565
"2005-10-07",0.0025,0.526,0,0,0,0.002455,0.0055,0.05275,0.1704,5e-04,0,0.00345,NA,0.07805,5e-04,0.03305,0.001,0.002995,NA,0,0,0.0198,0.5153,0.6077,0.00375,0.516,0.00415,0.00805
"2005-10-10",0.00655,0.373,0,0.000365,0.0109,5e-04,0,0.04475,0.0025,0,0,0.002185,NA,0.082,0.00175,0,0.001505,0.003165,NA,0,0,0.0475,0.0075,0.38625,0.00165,0.44695,0.00215,0.0264
"2005-10-13",5e-04,0.135,0,0,0,0.001735,0,0.035,0.09635,6e-04,0,0.0012,NA,0.0388,0.001,0.018,0.000865,0.002935,NA,0,0,0.0164,0.24645,0.3491,0.0013,0.31395,0.0015,0.01315
"2005-10-16",0,0.312,0.01,0,0,0.000755,0,0.02105,0,0,0,0.00095,NA,0.03465,0.00215,0,5e-04,0.001955,NA,0.0595,0,0.01525,0,0.3586,0.002,0.13285,0.001,0.0078
"2005-10-19",0.04925,1.51,0.006,0,0,0.00365,0.002,0.10785,0,0,0,0.00606,NA,0.1516,0.00465,0.013,0.00525,0.01345,NA,0.0691,0.0018,0.1223,0.0205,1.2519,0.00715,0.8678,0.00705,0.0341
"2005-10-22",0.01555,0.774,0.002,0,0.016,0.0023,0,0.0663,0.00515,0,0,0.003865,NA,0.0856,0.00505,0.0025,0.0027,0.00944,NA,0,5e-04,0.04965,0.0751,0.6008,0.0038,1.16455,0.0052,0.02545
"2005-10-25",0.0035,0.158,0.008,0,0,5e-04,0.002,0.07835,0.0028,0,0,0.00296,NA,0.04605,0.00345,0.0025,0.00195,0.009675,NA,0,0,0.02715,0.1077,0.2169,0.00255,0.18935,0.0026,0.06385
"2005-10-28",0.01755,0.39,0,4e-04,0.0109,0.001275,0,0.09195,0.0015,0,0.00115,0.004155,NA,0.1013,0.0051,0.001,0.002355,0.01145,NA,0,0,0.05075,0.12745,0.50285,0.00275,0.61015,0.00475,0.0536
"2005-10-31",0.08405,2.42,0,0.00242,0,0.007835,0,0.21045,0.0083,5e-04,0.00183,0.015,NA,0.24625,0.01405,0.003,0.007975,0.02665,NA,0.0846,0.005825,0.1903,0.33325,1.95885,0.0125,1.67675,0.0136,0.09165
"2005-11-03",0.0613,1.72,0,0.001465,0,0.004485,0,0.1663,0.0152,0.001,0.00132,0.00824,NA,0.22275,0.0063,0.00325,0.00775,0.01955,NA,0.068,0.004685,0.152,0.0315,1.2932,0.0106,1.60395,0.0103,0.059
"2005-11-06",0.02305,4.51,0.005,0.00145,0.004,0.00895,0.004,0.09545,0.0895,0.00052,0,0.007525,NA,0.16115,0.00495,0.0035,0.00405,0.0145,NA,0.0709,0.00305,0.09165,0.0835,2.4617,0.00935,5.6171,0.0104,0.0353
"2005-11-09",0.01805,1.62,0,7e-04,0,0.003935,0,0.1046,0.0535,0,0.00104,0.004785,NA,0.1468,0.0065,0.01385,0.005135,0.008415,NA,0.0543,0.00093,0.0632,0.2702,1.1325,0.0034,1.7614,0.0048,0.0463
"2005-11-12",0.0296,2.32,0.008,0.001,0.005,0.0045,0.001,0.15105,0.00615,0.000495,0,0.008365,NA,0.18035,0.00845,0.0035,0.0071,0.02545,NA,0.0381,0.00185,0.09615,0.1691,1.139,0.00895,4.02615,0.00955,0.052
"2005-11-15",0.0096,0.794,0.004,0,0,0.0024,0,0.09405,0.1175,0,0,0.00479,NA,0.1399,0.003,0.03045,0.0035,0.0109,NA,0,5e-04,0.04815,0.316,0.67105,0.0073,1.064,0.00525,0.0373
"2005-11-18",0,0.868,NA,0,NA,0.001,NA,0.0648,0,0,NA,0.0032,NA,0.0775,0.003,0.008,0.002,0.013,NA,0,0,0.0499,0,0.5278,0.0032,1.0429,0.0034,0.0296
"2005-11-21",0.0641,4.25,0.004,0.001,0.022,0.0217,0,0.252,0.318,0.00173,0,0.0178,NA,0.389,0.0218,0.004,0.0175,0.0445,NA,0.13,0.0047,0.172,0.027,2.06,0.0161,7.4465,0.0258,0.192
"2005-11-24",0.01375,1.11,0.004,0,0,0.00215,0.003,0.07905,0.0015,0,0,0.001535,NA,0.05475,0.003,0,0.004,0.0232,NA,0,0.0012,0.04445,0.014,0.71175,0.0024,1.5572,0.00485,0.02605
"2005-11-27",0.0278,3.67,0.0102,0.001,0.018,0.00655,0.001,0.21195,0.0745,0,0,0.009835,NA,0.18365,0.0091,0.0025,0.0061,0.0488,NA,0.098,0.0013,0.07305,0.39135,1.36935,0.0104,5.98865,0.016,0.0828
"2005-11-30",0.02845,0.699,0.004,0,0.005,0.00205,0.005,0.11125,0.0015,0,0,0.003635,NA,0.11235,0.0015,0.007,0.0057,0.0273,NA,0.028,0.001,0.1034,0.064,0.8956,0.00595,0.65575,0.0042,0.0273
"2005-12-03",0.0093,0.999,0.003,0.00035,0.0066,0.002105,0.001,0.05425,0,0,0,0.0026,NA,0.05325,0.00335,0,0.002265,0.009345,NA,0,5e-04,0.03125,0.095,0.66855,0.0046,1.1523,0.00295,0.0295
"2005-12-06",0.03615,2.5,0,0.001085,0,0.002475,0,0.09125,0.01615,0.001,0.00054,0.006045,NA,0.0923,0.0057,0.0085,0.002355,0.01635,NA,0.0571,0.00124,0.0645,0.19385,1.31155,0.0017,3.502,0.00545,0.07515
"2005-12-09",0.02225,2.31,0.017,0.00102,0.0161,0.00359,0.003,0.12975,0.0515,0,0.00238,0.006655,NA,0.10165,0.008,0,0.004875,0.03295,NA,0.052,0.001575,0.0762,0.24265,1.2974,0.00325,2.92795,0.00945,0.0884
"2005-12-12",0.0321,NA,NA,0.001,NA,0.003,NA,0.0869,0,0,NA,0.0075,NA,0.0885,0.006,0.0079,0.003,0.021,NA,NA,0.001,0.0816,0.1423,1.0621,0.0033,3.66,0.0056,0.0547
"2005-12-13",0,1.18,0,6e-04,0.0141,0.00219,0,0.119,0,0,0,0.007,NA,0.0917,0.0081,0,0.0033,0.0315,NA,0.0656,0,0.004,0,0.845,0.012,1.4,0.0177,0.097
"2005-12-15",0.0445,1.68,0.0087,0.001,0,0.00366,0.002,0.1902,0.0158,0.00052,0,0.00802,NA,0.13335,0.00945,0,0.00615,0.0451,NA,0.0685,5e-04,0.0925,0.2706,1.3373,0.00715,3.21075,0.01475,0.08385
"2005-12-18",0.0384,1.34,0,5e-04,0,0.005295,0,0.10155,0,5e-04,0,0.006585,NA,0.0975,0.00715,0.003,0.0038,0.02765,NA,0,0.002095,0.0818,0.025,1.7399,0.00435,3.2818,0.007675,0.0386
"2005-12-21",0.0191,3.44,0,4e-04,0.0056,0.004055,0.0048,0.06785,0,0.001,0.00059,0.0039,NA,0.07365,0.00645,0.0047,0.00338,0.0148,NA,0,0.001,0.0659,0.054,1.3791,0.0083,6.25585,0.00545,0.0346
"2005-12-24",0.03735,4.14,0.012,0.00135,0.0221,0.00875,0,0.1419,0,0,0,0.01015,NA,0.2063,0.00965,0.0061,0.004995,0.03575,NA,0.0933,0.0048,0.1004,0.1825,1.60885,0.01495,6.77705,0.022,0.04895
"2005-12-27",0.1052,1.37,0,3e-04,0.002,0.002055,0.0048,0.21515,6e-04,5e-04,0,0.00445,NA,0.19505,0.00405,0.01765,0.004095,0.0141,NA,0,5e-04,0.2765,0.2305,1.201,0.01525,0.50305,0.0061,0.03005
"2005-12-30",0.0078,0.542,0.005,0.00055,0.002,0.00103,0,0.05025,0,0,0.001,0.0036,NA,0.0503,0.00215,0,0.002215,0.013,NA,0,0,0.0228,0.0436,0.74045,0.00315,0.39345,0.00365,0.02345
"2006-01-02",0.02,2.6,0,0.001,0.0221,0.00581,0,0.08745,0,0,0,0.00525,NA,0.0962,0.0052,0,0.003295,0.02405,NA,0.0623,0.00165,0.0499,0,1.2441,0.0079,3.66745,0.0113,0.03345
"2006-01-05",0.02575,2.41,0.004,0.00055,0.0169,0.00442,0,0.08685,0,0,0,0.0063,NA,0.1091,0.006,0,0.004295,0.02555,NA,0,0.001,0.0844,0.1542,1.3796,0.0074,2.321,0.0092,0.0293
"2006-01-08",0.0277,2.95,0,7e-04,0.0113,0.004585,0.001,0.08055,0,0,0.00063,0.00355,NA,0.0793,0.0062,0,0.00523,0.02445,NA,0,0.003,0.05725,0.14955,1.469,0.00655,4.45255,0.00905,0.0249
"2006-01-11",0.0231,5,0.007,0.001,0.007,0.00888,0,0.178,0.677,0.001,0,0.00766,NA,0.249,0.008,0,0.0088,0.046,NA,0.0505,0.002,0.0679,0,2.44,0.0101,5.77,0.0219,0.0611
"2006-01-14",0.0093,0.485,0.005,0,0,0.00205,0.01,0.1699,0.067,5e-04,0.0025,0.0026,NA,0.06595,5e-04,0.0275,0.0029,0.01575,NA,0,5e-04,0.05985,0.25775,0.4859,0.0019,0.70475,0.00675,0.01175
"2006-01-17",0.022,1.28,0,5e-04,0.015,0.00205,0,0.1895,0,0.003,0.001,0.0096,NA,0.14805,0.00935,0,0.00855,0.05045,NA,0.086,0,0.04745,0.20025,0.9291,0.01205,1.4806,0.01485,0.07385
"2006-01-20",0.0634,1.89,0.003,0,0.034,0.00635,0.008,0.1846,0.021,0.002,0,0.012,NA,0.2046,0.0107,0.003,0.00725,0.0371,NA,0.078,0.00605,0.1445,0.17735,1.08535,0.01,2.38025,0.0147,0.06535
"2006-01-23",0.0177,1.47,0.018,0,0.059,0.0044,0,0.10715,0,5e-04,0,0.0037,NA,0.07105,0.0055,0.00605,0.0036,0.027,NA,0,0.0026,0.0499,0.083,0.883,0.0032,1.8017,0.0067,0.03855
"2006-01-26",0.01825,0.894,0.008,5e-04,0.019,0.00115,0.005,0.06495,0,0,0,0.0047,NA,0.05895,0.003,0,0.00235,0.01835,NA,0,0,0.0232,0.0445,0.7402,0.00475,0.567,0.0042,0.0318
"2006-01-29",0.0348,2.74,0.01,0.0023,0.001,0.00955,0,0.16715,0.0117,5e-04,0,0.01,NA,0.2275,0.01415,0,0.00905,0.036,NA,0.119,0.0016,0.0939,0.2778,1.4575,0.0154,4.17555,0.0211,0.0788
"2006-02-01",0.0053,1.36,0,0,0.015,0.00145,0,0.0599,0,0,0,0.00255,NA,0.06565,0.002,0,0.00235,0.0163,NA,0,5e-04,0.0317,0,1.0316,0.0035,0.993,0.0044,0.02135
"2006-02-04",0.0086,2.38,0.034,0.001,0.011,0.00555,0.007,0.1684,0.03095,0.00205,0.0016,0.00665,NA,0.1389,0.00715,0.0119,0.0069,0.02835,NA,0.097,0.0028,0.0871,0.034,2.5896,0.00335,3.8768,0.00945,0.05075
"2006-02-07",0.0197,1.29,0,0,0.001,0.00275,0.002,0.0978,0,5e-04,0,0.0025,NA,0.0712,0.003,0.0055,0.003,0.01615,NA,0.055,0.001,0.0514,0.10465,0.93225,0.00215,1.3387,0.0037,0.0275
"2006-02-10",0.01165,2.59,0,0.000595,0,0.00245,0,0.0983,0.007,0,0.0014,0.00435,NA,0.09495,0.0065,0,0.00475,0.01575,NA,0,0.0015,0.0718,0,0.8578,0.00675,5.37415,0.00315,0.0266
"2006-02-13",0.0331,2.29,0.001,0,0.015,0.004,0.008,0.1136,0,0,0.001,0.0154,NA,0.0596,0.0069,0,0.0056,0.0231,NA,0,0.002,0.06805,0.114,1.28925,0.00775,3.2565,0.0072,0.0348
"2006-02-16",0,5.71,0,0.00231,0.023,0.0111,0.006,0.248,0.13,0.002,0.0017,0.0138,NA,0.35,0.0152,0.01,0.0169,0.0349,NA,0.124,0.0045,0.151,0.29,2.52,0.0084,9.46395,0.0207,0.0857
"2006-02-19",0,1.14,0,0,0,0.0042,0,0.0663,0.003,0.001,0.0014,0.0021,NA,0.0324,0.0056,0.012,0,0.0081,NA,0,0.0017,0.0389,0.055,0.735,0,1.62,0.004,0.0145
"2006-02-22",0.03475,4.26,0,0,0.009,0.00515,0,0.1718,0.0055,0.0015,0,0.0049,NA,0.15445,0.0062,5e-04,0.0075,0.0299,NA,0.061,0.001,0.1293,0.11265,1.9077,0.00765,7.0099,0.00885,0.04255
"2006-02-25",0.0265,1.11,0.012,0,0.007,0.00235,0,0.1054,0,5e-04,0,0.00075,NA,0.0694,0.0035,0,0.0037,0.0282,NA,0,5e-04,0.0599,0.1916,0.7549,0.00365,1.53255,0.0056,0.0192
"2006-02-28",0.01,1.4,0,0,0.006,0.00255,0,0.0882,0,0,0,0.0014,NA,0.0634,0.0035,0,0.0025,0.01485,NA,0,0.001,0.05365,0.0155,0.83865,0.00265,1.98405,0.00375,0.01795
"2006-03-03",0.00195,0.674,0,0,0.002,0.0037,0,0.09405,0,0,0,0.0011,NA,0.04945,0.00405,0.05155,0.0035,0.01635,NA,0.044,0,0.041,0.4625,0.51765,0.0044,1.14385,0.00635,0.01985
"2006-03-06",0,0.763,0,5e-04,0,0.00225,0.013,0.10645,0.0039,5e-04,0.0019,0.00245,NA,0.07185,0.0035,0.0045,0.0042,0.01715,NA,0.01,0.001,0.04545,0.1244,0.5517,0.00665,1.16855,0.0022,0.0257
"2006-03-09",0.0045,2.57,0,0.001,0.011,0.00745,0.02,0.11655,0.2655,0.0015,0,0.00425,NA,0.1234,0.00415,0.0315,0.00455,0.014,NA,0.036,0.001,0.0786,0.4445,1.146,0.00345,3.9438,0.0077,0.0305
"2006-03-12",0.0071,4.18,0,0.002,0.007,0.00475,0.018,0.13675,0,0.0045,0,0.0079,NA,0.15785,0.003,0,0.0073,0.02285,NA,0.03,0.001,0.05205,0,1.79605,0.012,6.31645,0.0149,0.04095
"2006-03-15",0.008,0.843,0,5e-04,0.045,0.00475,0,0.0502,0,0.001,0.0016,0.00105,NA,0.04355,0.0035,0,0.002,0.0053,NA,0,0.001,0.05235,0,0.71655,0.00265,0.2973,0.0029,0.009
"2006-03-18",0.013,0.868,0,0,0.012,0.00455,0.003,0.0741,0,5e-04,0.001,0.00155,NA,0.0522,0.011,0.021,0.00285,0.00835,NA,0,0,0.0609,0.10515,0.6728,0.0024,0.51635,0.00285,0.02005
"2006-03-21",0.01625,0.662,0,0,0.031,0.0053,0,0.1088,0.0985,0,0,0.00195,NA,0.066,0.00755,0.0804,0.00335,0.0105,NA,0,0,0.0509,0.3245,0.5753,0.0029,1.14505,0.00345,0.02405
"2006-03-24",0.017,0.822,0,5e-04,0,0.00505,0,0.0979,0,0,0.0018,0.00375,NA,0.07195,0.00765,0.0135,0.0039,0.0159,NA,0,0.00365,0.0531,0.06365,0.538,0.00275,1.1755,0.005,0.0268
"2006-03-27",0.02935,0.495,0.001,0,0.041,0.0027,0,0.07565,0,5e-04,0,0.0024,NA,0.07135,0.00675,0.036,0.0032,0.0081,NA,0,0.001,0.0942,0.021,0.41695,0.00275,0.32225,0.0021,0.02755
"2006-03-30",0.03,4.77,0,0.00201,0.02,0.0055,0.014,0.24605,0.0081,0,0.001,0.011,NA,0.2631,0.0098,0,0.0111,0.02575,NA,0,0.0015,0.1927,0.054,2.4788,0.0088,6.86695,0.0114,0.0707
"2006-04-02",0.01895,0.703,0,0,0,0.001,0,0.0478,0,0,0,0.00225,NA,0.05835,0.00315,0.00695,0.0015,0.0042,NA,0,0,0.06165,0,0.6037,0.0032,0.21895,0.001,0.00985
"2006-04-05",0.0181,1.13,0,0,0,0.0015,0.011,0.08905,5e-04,0.00145,0.0018,0.00315,NA,0.0844,0.00405,0,0.0041,0.0114,NA,0,5e-04,0.05385,0.08935,0.785,0.00215,1.31155,0.00285,0.0283
"2006-04-08",0.0551,1.55,0.004,0,0.011,0.0031,0,0.09595,0,5e-04,0,0.0035,NA,0.08725,0.006,0.0155,0.00475,0.01075,NA,0,0.002,0.1368,0.12235,1.0632,0.00455,1.89645,0.0038,0.03405
"2006-04-11",0.04485,3.37,0,5e-04,0,0.00625,0.009,0.2004,0.02,0.004,0,0.01045,NA,0.25425,0.0103,0.0144,0.0082,0.02205,NA,0,0.00215,0.1471,0.2334,1.6075,0.0099,4.88165,0.01075,0.0725
"2006-04-14",0.0652,3.46,0.001,0.00305,0.058,0.0057,0,0.1641,0.0065,0.001,0.001,0.011,NA,0.3047,0.005,0.0015,0.0111,0.01405,NA,0,0.0034,0.1745,0.2717,1.1285,0.0132,6.5666,0.01085,0.0614
"2006-04-17",0.03125,0.495,0.012,0,0.007,5e-04,0,0.0508,0,5e-04,0,0.0013,NA,0.04995,0.0025,0.0075,0.0015,0.00515,NA,0,0,0.06335,0.0483,0.438,0.0022,0.167,0.0015,0.01145
"2006-04-20",0.0425,0.399,0.008,0,0.006,0.0018,0,0.10365,0.04955,0.0015,0.001,0.0029,NA,0.1268,0.0025,0.0112,0.00275,0.0043,NA,0,0,0.1622,0.0531,0.35145,0.0068,0.31375,0.0013,0.0218
"2006-04-23",0.012,1.11,0,0.00049,0,0.001,0,0.0731,0.0066,0.001,0.001,0.0027,NA,0.052,5e-04,0.0147,0.00315,0.0088,NA,0,0,0.04355,0.17325,0.75155,0.00145,1.7876,0.0024,0.021
"2006-04-26",0.02,0.533,0,5e-04,0.002,0.00175,0,0.0786,0.003,0.002,0,0.00325,NA,0.0937,0.003,0,0.0026,0.00915,NA,0,5e-04,0.06475,0.0786,0.375,0.00495,0.87285,0.0031,0.02155
"2006-04-29",0.0233,0.34,0.002,0,0.031,0.0062,0,0.05665,0.0065,0,0,0.0028,NA,0.064,0.004,0.02145,0.002,0.0034,NA,0,0.0014,0.0632,0.06785,0.32625,0.00445,0.64145,0.00335,0.0235
"2006-05-02",0.0539,0.38,0,5e-04,0.086,0.00305,0.014,0.0676,0,0.001,0,0.0019,NA,0.09085,0.00785,0.0155,0.00285,0.0046,NA,0,0.00255,0.15475,0,0.33875,0.00565,0.27435,0.00195,0.0117
"2006-05-05",0.03495,1.76,0,5e-04,0,0.0026,0,0.11095,0.0055,0.001,0,0.0047,NA,0.16675,0.0064,0,0.0025,0.00505,NA,0,0.00155,0.2307,0,1.50715,0.00975,0.7079,0.00325,0.02385
"2006-05-08",0.0331,NA,NA,0,NA,0.002,NA,0.0636,0,0,NA,0.0021,NA,0.0915,0.002,0,0.002,0.003,NA,NA,0,0.1189,0,0.3602,0.0052,0.2414,0.0026,0.0155
"2006-05-11",0.0145,1.72,0.034,5e-04,0,0.00225,0.002,0.0497,0.0067,0,0,0.00255,NA,0.08435,0.002,0,0.002,0.0046,NA,0,0,0.0476,0.03405,1.11295,0.0041,1.99125,0.00385,0.01035
"2006-05-14",0.022,0.373,0,0,0,0.00355,0,0.01805,0,0.001,0.001,0.0021,NA,0.0321,0.0038,0.00835,0.001,0.00235,NA,0,0.001,0.0105,0,0.27515,0.00175,0.4192,0.0015,0.0055
"2006-05-17",0.011,3.4,0.003,0,0.033,0.00445,0,0.0635,0,0.001,0,0.0085,NA,0.09235,0.0083,0,0.00305,0.00605,NA,0,0.00375,0.07145,0,2.4253,0.00325,1.688,0.0029,0.0218
"2006-05-20",0.0214,1.38,0,0,0.007,0.0027,0,0.04115,0,0,0,0.00385,NA,0.05015,0.0045,0,0.002,0.0032,NA,0.023,5e-04,0.0368,0.0025,1.05635,0.00165,0.8236,0.0012,0.01235
"2006-05-23",0.0112,0.753,0,0,0.009,0.0015,0,0.03985,0,0,0,0.00075,NA,0.05385,0.001,0,0.0015,0.0025,NA,0,0,0.05995,0.0222,0.66985,0.00225,0.14395,0.0014,0.0095
"2006-05-26",0.0185,6.9,0,5e-04,0.067,0.00735,0,0.10055,0,0.001,0,0.0076,NA,0.1967,0.00665,0.0195,0.00525,0.0094,NA,0,0.0038,0.10775,0,2.99565,0.00905,8.69685,0.0127,0.0317
"2006-05-29",0.019,5.7,0,0.00194,0,0.0051,0,0.08325,0.0113,0,0,0.00625,NA,0.15195,0.0099,0,0.0025,0.0095,NA,0.116,0.0032,0.14885,0.068,3.89155,0.01015,4.2759,0.0135,0.03485
"2006-06-01",0.08035,5.17,0,0.000985,0.007,0.0037,0,0.11735,0.00935,5e-04,0,0.00605,NA,0.1864,0.00345,0.02215,0.0072,0.0132,NA,0,0.00405,0.2075,0.402,3.3688,0.00945,3.44225,0.009,0.03605
"2006-06-04",0.012,0.366,0,0,0,5e-04,0,0.02605,0,0,0,0.0014,NA,0.04145,0.00265,0.0049,0.001,0.002,NA,0,0,0.0183,0.0035,0.3288,0.001,0.289,0.0015,0.0093
"2006-06-07",0.0315,0.855,0,0.000665,0.004,5e-04,0,0.04515,0,0.0015,0.001,0.00205,NA,0.05775,0.001,0,0.0015,0.0045,NA,0,0.00075,0.0536,0.0115,0.8729,0.00155,0.6447,0.001,0.01505
"2006-06-10",0,0.429,0.043,5e-04,0,0.001,0,0.01985,0,0,0,0.00065,NA,0.0319,0.0025,0,5e-04,0.0019,NA,0,0,0.02695,0,0.44875,0.00095,0.10955,0.002,0.00645
"2006-06-13",0.0245,0.578,0,0.000595,0.017,0.0015,0,0.06575,0.0025,0.0015,0.001,0.0035,NA,0.1088,0.00255,0.0065,0.0025,0.0052,NA,0,0,0.0616,0.04125,0.5748,0.0027,0.38695,0.0044,0.0219
"2006-06-16",0.0293,0.531,0,0,0,0.0018,0,0.0459,0,5e-04,0,0.00265,NA,0.09485,0.0045,0.0053,0.0025,0.00325,NA,0,5e-04,0.0856,0.0671,0.51555,0.00295,0.1734,0.0021,0.01515
"2006-06-19",0.133,6.5,0,0.0019,0,0.0095,0.006,0.113,0.095,0.001,0.0013,0.007,NA,0.158,0.0056,0.031,0.008,0.0176,NA,0,0.005,0.126,0.186,5.63,0.0077,1.5649,0.017,0.0448
"2006-06-22",0.1126,5.41,0,0.00155,0,0.0052,0,0.1269,0,5e-04,0,0.0066,NA,0.1989,0.00565,0.0552,0.0051,0.0154,NA,0.069,0.0025,0.2361,0.527,3.7086,0.0063,2.8277,0.0119,0.04355
"2006-06-25",0,1.19,0,5e-04,0,0.001,0,0.0492,0.01305,0,0,0.00275,NA,0.06955,5e-04,0.0411,0.0015,0.005,NA,0.042,0,0.04135,0.27545,0.83385,0.0019,2.077,0.0067,0.01175
"2006-06-28",0.0512,1.05,0,0,0,0.0015,0,0.06605,0,0.002,0,0.00425,NA,0.1068,0.001,0.0243,0.00315,0.0074,NA,0.103,5e-04,0.0702,0.2749,0.993,0.00285,0.692,0.0036,0.02095
"2006-07-01",0.0191,2.52,0,5e-04,0,0.00475,0,0.05405,0.0131,0,0.001,0.0049,NA,0.0785,0.002,0,0.0032,0.0057,NA,0.143,0.001,0.0654,0.032,2.24545,0.0026,0.409,0.00715,0.02775
"2006-07-04",0.131,5.66,0,0.002,0,0.0052,0,0.09155,0.0395,0.001,0,0.02045,NA,0.09145,0.0121,0.051,0.00795,0.0048,NA,0.841,0.0045,0.16225,0.048,5.27775,0.00885,1.03245,0.0083,0.0305
"2006-07-07",0.0089,0.37,0,0.00095,0,0.001,0,0.0521,0.0015,0.0015,0,0.00355,NA,0.10705,0.0025,0,0.001,0.00385,NA,0,5e-04,0.04885,0,0.38285,0.00595,0.3225,0.00145,0.017
"2006-07-10",0.0109,3.45,0,0,0,0.0025,0,0.0907,0.00735,0.00145,0.0018,0.0035,NA,0.13845,0.00635,0,0.003,0.01485,NA,0.052,0.0018,0.1079,0.0655,3.28095,0.0069,1.0484,0.0057,0.0297
"2006-07-13",0.0928,1.38,0,8e-04,0,0.00205,0,0.0634,0,0,0,0.00345,NA,0.126,0.0015,0,0.00305,0.00445,NA,0,0.00235,0.211,0,1.3595,0.0049,0.6464,0.005,0.0167
"2006-07-16",0.06365,1.25,0.032,0,0,0.0022,0,0.074,0,0,0,0.0042,NA,0.13705,0.0042,0,0.003,0.0061,NA,0,0.001,0.089,0.03285,1.3858,0.003,0.70075,0.00605,0.01745
"2006-07-19",0.0908,1.81,0,0,0,0.0015,0.001,0.21005,0.0365,0.001,0,0.0051,NA,0.21685,0.0034,0,0.003,0.00395,NA,0.049,0,0.23595,0.2731,1.53785,0.0141,0.67805,0.0017,0.0167
"2006-07-22",0.1718,4.21,0.033,5e-04,0,0.00365,0,0.13465,0,0.035,0,0.02835,NA,0.3571,0.00385,0,0.0067,0.0248,NA,0,5e-04,0.15885,0.1516,2.70705,0.00995,3.5515,0.0114,0.0302
